true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.32876723066397523,0.3659989649379892,0.4419537501421955,0.11318651947822028,0.012811188191593539,-0.1052631578947468,-0.434030388558722,0.1883823781924352,-0.5,0.1
