true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.31873101892500216,0.3416071962206843,0.4072074325397028,0.08847641361470066,0.007828075766119588,0.5964912280701743,0.27776020914517213,0.07715073378436976,0,0.1
