true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.01959894095876106,-0.025184650907773484,-0.024870163206244467,-0.044469104165005525,0.0019775012252381116,-0.0233918128654945,-0.04299075382425556,0.001848204914377744,0.5,0
