date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2016-08-19,Adanaspor,Bursaspor,1,2,NA,NA,0,Halil Meler,https://fbref.com/en/matches/ba6af237/Adanaspor-Bursaspor-August-19-2016-Super-Lig,0,0,1,0,10,4,15,22,16,0,0,2,0,12,5,6,18,9,2016-2017
2016-08-20,Rizespor,Konyaspor,1,1,NA,NA,0,Özgür Yankaya,https://fbref.com/en/matches/4980eaab/Rizespor-Konyaspor-August-20-2016-Super-Lig,0,0,0,0,17,4,13,9,10,0,0,0,0,8,3,8,14,7,2016-2017
2016-08-20,Trabzonspor,Kasımpaşa,2,0,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/7c3dee6e/Trabzonspor-Kasimpasa-August-20-2016-Super-Lig,0,0,0,0,15,9,11,16,16,0,0,0,0,9,2,14,15,21,2016-2017
2016-08-20,Beşiktaş,Alanyaspor,4,1,NA,NA,0,Baris Şimşek,https://fbref.com/en/matches/a1384ec0/Besiktas-Alanyaspor-August-20-2016-Super-Lig,1,1,1,0,10,5,14,17,12,1,1,1,0,12,6,17,28,19,2016-2017
2016-08-21,Kayserispor,Akhisarspor,0,2,NA,NA,0,Yaşar Kemal Uğurlu,https://fbref.com/en/matches/0884ac5a/Kayserispor-Akhisar-Belediyespor-August-21-2016-Super-Lig,0,0,1,0,8,3,10,11,12,0,0,1,0,5,3,19,30,20,2016-2017
2016-08-21,Gençlerbirliği,Gaziantepspor,2,0,NA,NA,0,Umit Öztürk,https://fbref.com/en/matches/6aa33be8/Genclerbirligi-Gaziantepspor-August-21-2016-Super-Lig,0,0,4,0,13,3,12,25,19,0,0,2,0,9,2,13,17,14,2016-2017
2016-08-21,Antalyaspor,Osmanlıspor,0,0,NA,NA,0,Alper Ulusoy,https://fbref.com/en/matches/596db4dd/Antalyaspor-Osmanlispor-August-21-2016-Super-Lig,0,0,4,1,17,6,14,30,16,0,0,3,0,11,2,19,17,16,2016-2017
2016-08-21,Başakşehir,Fenerbahçe,1,0,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/84417210/Istanbul-Basaksehir-Fenerbahce-August-21-2016-Super-Lig,0,0,2,1,5,2,13,22,16,0,0,1,1,11,4,10,19,20,2016-2017
2016-08-22,Galatasaray,Karabükspor,1,0,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/6107f539/Galatasaray-Kardemir-Karabukspor-August-22-2016-Super-Lig,0,0,2,0,18,5,10,18,11,0,0,1,0,17,5,15,27,13,2016-2017
2016-08-26,Konyaspor,Beşiktaş,2,2,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/8b739094/Konyaspor-Besiktas-August-26-2016-Super-Lig,0,0,4,0,11,6,9,17,17,0,0,2,1,9,4,5,7,13,2016-2017
2016-08-26,Alanyaspor,Antalyaspor,2,1,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/0e69ad9b/Alanyaspor-Antalyaspor-August-26-2016-Super-Lig,0,0,0,0,12,3,15,25,13,0,0,0,0,14,2,10,30,15,2016-2017
2016-08-27,Kasımpaşa,Adanaspor,1,1,NA,NA,0,Tolga Özkalfa,https://fbref.com/en/matches/8d5929cc/Kasimpasa-Adanaspor-August-27-2016-Super-Lig,0,0,2,0,9,3,15,21,22,0,0,3,0,12,4,15,18,14,2016-2017
2016-08-27,Akhisarspor,Galatasaray,1,3,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/75704867/Akhisar-Belediyespor-Galatasaray-August-27-2016-Super-Lig,0,0,0,0,11,6,6,26,18,0,0,1,0,18,9,8,15,10,2016-2017
2016-08-27,Gaziantepspor,Trabzonspor,1,0,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/81734a39/Gaziantepspor-Trabzonspor-August-27-2016-Super-Lig,0,0,3,1,10,2,15,26,16,0,0,2,0,10,3,14,20,20,2016-2017
2016-08-28,Bursaspor,Başakşehir,0,2,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/6cfe61af/Bursaspor-Istanbul-Basaksehir-August-28-2016-Super-Lig,0,0,1,0,8,1,13,22,12,0,0,0,0,18,4,14,21,7,2016-2017
2016-08-28,Karabükspor,Rizespor,3,0,NA,NA,0,Halil Meler,https://fbref.com/en/matches/23afd35b/Kardemir-Karabukspor-Rizespor-August-28-2016-Super-Lig,0,0,6,0,22,9,20,13,24,0,0,1,0,10,2,11,10,12,2016-2017
2016-08-28,Osmanlıspor,Gençlerbirliği,2,2,NA,NA,0,Baris Şimşek,https://fbref.com/en/matches/3ff86e56/Osmanlispor-Genclerbirligi-August-28-2016-Super-Lig,0,0,2,0,11,6,16,19,27,1,1,3,0,17,10,13,23,16,2016-2017
2016-08-28,Fenerbahçe,Kayserispor,3,3,NA,NA,0,Serkan Çınar,https://fbref.com/en/matches/092b6868/Fenerbahce-Kayserispor-August-28-2016-Super-Lig,0,0,2,1,12,6,14,15,15,0,0,3,0,13,6,11,14,26,2016-2017
2016-09-10,Başakşehir,Kasımpaşa,3,1,NA,NA,0,Alper Ulusoy,https://fbref.com/en/matches/2b84b362/Istanbul-Basaksehir-Kasimpasa-September-10-2016-Super-Lig,0,0,5,0,16,7,9,20,22,0,0,2,0,8,2,7,25,26,2016-2017
2016-09-10,Kayserispor,Galatasaray,1,1,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/3f92f3c2/Kayserispor-Galatasaray-September-10-2016-Super-Lig,0,0,2,0,9,5,7,17,18,0,0,1,0,13,4,17,7,6,2016-2017
2016-09-10,Gençlerbirliği,Alanyaspor,0,0,NA,NA,0,Tolga Özkalfa,https://fbref.com/en/matches/1e3634a5/Genclerbirligi-Alanyaspor-September-10-2016-Super-Lig,0,0,1,0,12,1,13,16,18,0,0,2,0,7,1,21,24,10,2016-2017
2016-09-10,Adanaspor,Gaziantepspor,0,0,NA,NA,0,Volkan Bayarslan,https://fbref.com/en/matches/2932ca74/Adanaspor-Gaziantepspor-September-10-2016-Super-Lig,0,0,2,0,15,6,12,8,12,0,0,2,0,6,0,9,12,17,2016-2017
2016-09-10,Beşiktaş,Karabükspor,3,1,NA,NA,0,Serkan Çınar,https://fbref.com/en/matches/dc3d464c/Besiktas-Kardemir-Karabukspor-September-10-2016-Super-Lig,1,1,2,0,18,8,10,12,21,0,0,5,1,13,2,17,20,12,2016-2017
2016-09-11,Rizespor,Akhisarspor,1,0,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/89344652/Rizespor-Akhisar-Belediyespor-September-11-2016-Super-Lig,0,0,3,0,15,2,10,15,20,0,0,3,1,9,3,17,22,18,2016-2017
2016-09-11,Trabzonspor,Osmanlıspor,0,2,NA,NA,0,Özgür Yankaya,https://fbref.com/en/matches/8105382c/Trabzonspor-Osmanlispor-September-11-2016-Super-Lig,0,0,3,0,12,3,11,22,16,0,0,1,0,17,8,13,24,26,2016-2017
2016-09-11,Fenerbahçe,Bursaspor,0,1,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/b447a161/Fenerbahce-Bursaspor-September-11-2016-Super-Lig,0,0,0,0,13,3,13,13,14,0,0,2,0,7,4,13,28,15,2016-2017
2016-09-11,Antalyaspor,Konyaspor,1,3,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/3202a592/Antalyaspor-Konyaspor-September-11-2016-Super-Lig,0,0,4,0,10,4,10,22,14,0,0,3,0,7,4,9,17,15,2016-2017
2016-09-16,Karabükspor,Antalyaspor,3,2,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/dfadce8a/Kardemir-Karabukspor-Antalyaspor-September-16-2016-Super-Lig,0,0,3,0,8,4,13,11,20,0,0,2,0,10,4,19,12,21,2016-2017
2016-09-16,Bursaspor,Kayserispor,3,1,NA,NA,0,Alper Ulusoy,https://fbref.com/en/matches/52c88a93/Bursaspor-Kayserispor-September-16-2016-Super-Lig,0,0,5,1,13,5,15,30,18,0,0,3,0,13,3,17,17,17,2016-2017
2016-09-17,Alanyaspor,Trabzonspor,3,0,NA,NA,0,Halil Meler,https://fbref.com/en/matches/e89d604d/Alanyaspor-Trabzonspor-September-17-2016-Super-Lig,0,0,2,0,10,5,23,24,19,0,0,5,0,17,7,16,13,29,2016-2017
2016-09-17,Galatasaray,Rizespor,2,0,NA,NA,0,Tolga Özkalfa,https://fbref.com/en/matches/23c60287/Galatasaray-Rizespor-September-17-2016-Super-Lig,0,1,1,0,14,6,21,14,17,0,0,3,0,11,1,17,27,17,2016-2017
2016-09-18,Osmanlıspor,Adanaspor,1,0,NA,NA,0,Abdulkadir Bitigen,https://fbref.com/en/matches/108ddd74/Osmanlispor-Adanaspor-September-18-2016-Super-Lig,0,0,4,0,12,4,21,27,17,0,0,4,0,9,1,22,25,17,2016-2017
2016-09-18,Konyaspor,Gençlerbirliği,1,1,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/95bc5133/Konyaspor-Genclerbirligi-September-18-2016-Super-Lig,0,0,4,0,12,3,16,21,13,0,0,2,0,8,3,9,27,19,2016-2017
2016-09-18,Gaziantepspor,Başakşehir,0,1,NA,NA,0,Özgür Yankaya,https://fbref.com/en/matches/6cf7ea2b/Gaziantepspor-Istanbul-Basaksehir-September-18-2016-Super-Lig,0,0,0,0,24,7,10,15,13,0,0,3,0,11,2,9,15,13,2016-2017
2016-09-18,Akhisarspor,Beşiktaş,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7627bbf8/Akhisar-Belediyespor-Besiktas-September-18-2016-Super-Lig,0,0,3,0,13,3,21,12,17,0,0,3,0,11,5,16,9,16,2016-2017
2016-09-19,Kasımpaşa,Fenerbahçe,1,5,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/38cb75fd/Kasimpasa-Fenerbahce-September-19-2016-Super-Lig,1,1,2,0,11,3,16,15,20,0,0,4,0,17,8,10,17,17,2016-2017
2016-09-23,Antalyaspor,Akhisarspor,0,0,NA,NA,0,Baris Şimşek,https://fbref.com/en/matches/70b65d4d/Antalyaspor-Akhisar-Belediyespor-September-23-2016-Super-Lig,0,0,2,0,13,4,17,18,23,0,0,3,0,8,2,8,13,26,2016-2017
2016-09-24,Başakşehir,Osmanlıspor,2,2,NA,NA,0,Halil Meler,https://fbref.com/en/matches/9d8d932e/Istanbul-Basaksehir-Osmanlispor-September-24-2016-Super-Lig,0,0,4,0,21,4,19,20,21,1,1,3,0,11,3,12,15,22,2016-2017
2016-09-24,Trabzonspor,Konyaspor,1,0,NA,NA,0,Serkan Çınar,https://fbref.com/en/matches/6ed55910/Trabzonspor-Konyaspor-September-24-2016-Super-Lig,0,0,5,0,15,3,10,25,22,0,0,1,0,6,1,14,31,22,2016-2017
2016-09-24,Beşiktaş,Galatasaray,2,2,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/131d04ca/Besiktas-Galatasaray-September-24-2016-Super-Lig,0,0,2,0,17,7,10,14,18,0,0,3,0,15,7,13,20,14,2016-2017
2016-09-25,Kayserispor,Rizespor,2,1,NA,NA,0,Özgür Yankaya,https://fbref.com/en/matches/d7ed55f8/Kayserispor-Rizespor-September-25-2016-Super-Lig,0,0,5,0,6,3,11,32,18,1,1,2,0,13,6,13,22,19,2016-2017
2016-09-25,Bursaspor,Kasımpaşa,1,0,NA,NA,0,Yaşar Kemal Uğurlu,https://fbref.com/en/matches/29ee8508/Bursaspor-Kasimpasa-September-25-2016-Super-Lig,0,0,3,1,8,3,15,22,21,0,1,1,0,15,6,14,20,10,2016-2017
2016-09-25,Fenerbahçe,Gaziantepspor,2,1,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/34e6da3a/Fenerbahce-Gaziantepspor-September-25-2016-Super-Lig,0,0,1,0,17,5,17,22,14,0,0,6,0,9,3,11,19,15,2016-2017
2016-09-25,Gençlerbirliği,Karabükspor,2,0,NA,NA,0,Alper Ulusoy,https://fbref.com/en/matches/f36c84d0/Genclerbirligi-Kardemir-Karabukspor-September-25-2016-Super-Lig,0,0,1,0,10,4,15,24,16,0,0,2,1,7,3,15,14,25,2016-2017
2016-09-26,Adanaspor,Alanyaspor,3,2,NA,NA,0,Suat Arslanboga,https://fbref.com/en/matches/d663f9c0/Adanaspor-Alanyaspor-September-26-2016-Super-Lig,0,0,2,0,14,7,18,26,12,0,0,6,0,12,7,18,16,14,2016-2017
2016-09-30,Akhisarspor,Gençlerbirliği,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/61479c1e/Akhisar-Belediyespor-Genclerbirligi-September-30-2016-Super-Lig,0,0,2,0,11,3,15,13,23,0,0,0,0,9,2,8,30,15,2016-2017
2016-10-01,Karabükspor,Trabzonspor,4,0,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/fb32efec/Kardemir-Karabukspor-Trabzonspor-October-1-2016-Super-Lig,0,0,0,0,10,6,18,22,20,0,0,2,0,7,2,16,31,18,2016-2017
2016-10-01,Kasımpaşa,Kayserispor,3,1,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/ab2b8811/Kasimpasa-Kayserispor-October-1-2016-Super-Lig,0,0,4,0,17,6,13,19,22,0,0,4,1,6,1,14,13,16,2016-2017
