date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2015-08-14,Fenerbahçe,Eskişehirspor,2,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/bca8ba41/Fenerbahce-Eskisehirspor-August-14-2015-Super-Lig,0,0,1,0,NA,NA,NA,NA,NA,0,0,4,1,NA,NA,NA,NA,NA,2015-2016
2015-08-15,Trabzonspor,Bursaspor,1,0,NA,NA,0,Tolga Özkalfa,https://fbref.com/en/matches/dc331b91/Trabzonspor-Bursaspor-August-15-2015-Super-Lig,0,0,4,0,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,2015-2016
2015-08-15,Başakşehir,Antalyaspor,2,3,NA,NA,0,Ilker Meral,https://fbref.com/en/matches/92333eca/Istanbul-Basaksehir-Antalyaspor-August-15-2015-Super-Lig,0,0,2,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2015-2016
2015-08-15,Sivasspor,Galatasaray,2,2,NA,NA,0,Baris Şimşek,https://fbref.com/en/matches/b9101399/Sivasspor-Galatasaray-August-15-2015-Super-Lig,1,1,1,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2015-2016
2015-08-16,Osmanlıspor,Kayserispor,1,1,NA,NA,0,Deniz Coban,https://fbref.com/en/matches/dcc3bf24/Osmanlispor-Kayserispor-August-16-2015-Super-Lig,0,0,1,0,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,2015-2016
2015-08-16,Konyaspor,Akhisarspor,1,1,NA,NA,0,Serkan Çınar,https://fbref.com/en/matches/9a0f8015/Konyaspor-Akhisar-Belediyespor-August-16-2015-Super-Lig,0,0,3,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2015-2016
2015-08-16,Gaziantepspor,Kasımpaşa,0,3,NA,NA,0,Serkan Tokat,https://fbref.com/en/matches/862df654/Gaziantepspor-Kasimpasa-August-16-2015-Super-Lig,0,0,2,1,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,2015-2016
2015-08-16,Mersin İY,Beşiktaş,2,5,NA,NA,0,Bülent Yıldırım,https://fbref.com/en/matches/eeedfd80/Mersin-Idmanyurdu-Besiktas-August-16-2015-Super-Lig,0,0,3,1,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-08-17,Gençlerbirliği,Rizespor,2,3,NA,NA,0,Alper Ulusoy,https://fbref.com/en/matches/a08218a0/Genclerbirligi-Rizespor-August-17-2015-Super-Lig,0,0,3,0,NA,NA,NA,NA,NA,1,1,2,0,NA,NA,NA,NA,NA,2015-2016
2015-08-21,Kasımpaşa,Başakşehir,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/45505675/Kasimpasa-Istanbul-Basaksehir-August-21-2015-Super-Lig,0,0,3,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
