date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,Player,#,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,season
2017-10-21,Malatyaspor,Trabzonspor,1,0,NA,NA,0,Halil Meler,https://fbref.com/en/matches/384aa022/Malatyaspor-Trabzonspor-October-21-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ogenyi Onazi,20,ng NGA,DM,60,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0,2017-2018
2017-10-21,Malatyaspor,Trabzonspor,1,0,NA,NA,0,Halil Meler,https://fbref.com/en/matches/384aa022/Malatyaspor-Trabzonspor-October-21-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AbdÃ¼lkadir Ã–mÃ¼r,19,tr TUR,MF,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017-2018
2017-10-21,Malatyaspor,Trabzonspor,1,0,NA,NA,0,Halil Meler,https://fbref.com/en/matches/384aa022/Malatyaspor-Trabzonspor-October-21-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Okay YokuÅŸlu,5,tr TUR,DM,90,0,0,0,0,0,0,0,0,0,3,0,1,1,2,1,0,0,2017-2018
2017-10-21,Malatyaspor,Trabzonspor,1,0,NA,NA,0,Halil Meler,https://fbref.com/en/matches/384aa022/Malatyaspor-Trabzonspor-October-21-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Emmanuel MÃ¡s,3,ar ARG,LB,90,0,0,0,0,1,0,1,0,0,1,0,3,1,2,0,0,0,2017-2018
2017-10-21,Malatyaspor,Trabzonspor,1,0,NA,NA,0,Halil Meler,https://fbref.com/en/matches/384aa022/Malatyaspor-Trabzonspor-October-21-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mustafa AkbaÅŸ,25,tr TUR,CB,90,0,0,0,0,1,0,1,0,2,2,0,0,0,1,0,0,0,2017-2018
2017-10-21,Malatyaspor,Trabzonspor,1,0,NA,NA,0,Halil Meler,https://fbref.com/en/matches/384aa022/Malatyaspor-Trabzonspor-October-21-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UÄŸur Demirok,15,tr TUR,CB,90,0,0,0,0,1,0,1,0,1,1,0,0,1,3,0,0,0,2017-2018
2017-10-21,Malatyaspor,Trabzonspor,1,0,NA,NA,0,Halil Meler,https://fbref.com/en/matches/384aa022/Malatyaspor-Trabzonspor-October-21-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoÃ£o Pereira,47,pt POR,RB,90,0,0,0,0,1,0,0,0,4,2,0,3,0,0,0,0,0,2017-2018
2017-10-21,Malatyaspor,Trabzonspor,1,0,NA,NA,0,Halil Meler,https://fbref.com/en/matches/384aa022/Malatyaspor-Trabzonspor-October-21-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Onur KÄ±vrak,1,tr TUR,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017-2018
2017-10-22,Sivasspor,Bursaspor,0,0,NA,NA,0,Yaşar Kemal Uğurlu,https://fbref.com/en/matches/fc7064b4/Sivasspor-Bursaspor-October-22-2017-Super-Lig,0,0,1,0,15,3,12,10,14,0,0,2,0,13,3,17,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-10-22,Kayserispor,Konyaspor,2,1,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/af02cbb2/Kayserispor-Konyaspor-October-22-2017-Super-Lig,1,1,0,0,18,6,15,13,15,0,0,2,0,12,5,6,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-10-22,Galatasaray,Fenerbahçe,0,0,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/2c46857b/Galatasaray-Fenerbahce-October-22-2017-Super-Lig,0,0,4,1,13,3,12,13,21,0,0,2,0,4,0,12,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-10-23,Beşiktaş,Başakşehir,1,1,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/6568b926/Besiktas-Istanbul-Basaksehir-October-23-2017-Super-Lig,0,0,5,0,17,3,10,16,12,0,0,2,0,12,3,8,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-10-27,Kasımpaşa,Göztepe,3,1,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/44f66a3e/Kasimpasa-Goztepe-October-27-2017-Super-Lig,0,0,1,0,18,6,13,20,11,0,0,1,0,14,2,13,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serdar Ã–zkan,21,tr TUR,FW,88,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petar Å kuletiÄ‡,32,rs SRB,FW,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vedat Muriqi,9,xk KVX,FW,90,0,0,0,0,1,0,0,0,4,1,1,0,0,0,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ahmet Ä°lhan Ã–zek,9,tr TUR,FW,78,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elvis Manu,10,nl NED,"FW,MF",12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abdul Khalili,55,se SWE,CM,85,0,0,0,0,1,1,0,0,2,1,0,3,0,0,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diallo Guidileye,22,mr MTN,MF,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aleksandar Å Ä‡ekiÄ‡,8,me MNE,CM,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zeki Yavru,61,tr TUR,CM,75,0,0,0,0,3,0,0,1,4,0,0,0,1,2,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UÄŸur Ã‡iftÃ§i,3,tr TUR,LB,90,0,0,0,0,0,0,1,0,2,1,0,5,2,0,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ousmane N'Diaye,18,sn SEN,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Syarhey Palitsevich,6,by BLR,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ahmet OÄŸuz,2,tr TUR,RB,90,0,0,0,0,0,0,0,0,1,3,0,5,0,3,0,0,0,2017-2018
2017-10-28,Gençlerbirliği,Malatyaspor,0,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/e37b8f2c/Genclerbirligi-Malatyaspor-October-28-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Johannes Hopf,1,se SWE,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018
2017-10-28,Başakşehir,Akhisarspor,2,1,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/0767e393/Istanbul-Basaksehir-Akhisar-Belediyespor-October-28-2017-Super-Lig,0,0,2,0,11,4,5,9,6,0,0,4,0,10,4,10,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-10-28,Alanyaspor,Beşiktaş,1,2,NA,NA,0,Yaşar Kemal Uğurlu,https://fbref.com/en/matches/80e0c4f6/Alanyaspor-Besiktas-October-28-2017-Super-Lig,0,0,3,0,10,3,14,15,17,0,0,1,0,17,5,14,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-10-29,Konyaspor,Osmanlıspor,1,0,NA,NA,0,Arda Kardeşler,https://fbref.com/en/matches/e8561ce1/Konyaspor-Osmanlispor-October-29-2017-Super-Lig,0,0,2,0,9,1,5,8,13,0,0,2,0,5,1,10,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-10-29,Karabükspor,Sivasspor,0,1,NA,NA,0,Özgür Yankaya,https://fbref.com/en/matches/b8f08a06/Kardemir-Karabukspor-Sivasspor-October-29-2017-Super-Lig,0,0,4,0,10,2,12,6,6,0,0,0,0,5,1,4,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-10-29,Bursaspor,Antalyaspor,4,0,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/31dd1f1b/Bursaspor-Antalyaspor-October-29-2017-Super-Lig,0,0,0,0,11,6,12,13,9,0,0,0,1,5,1,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-10-29,Trabzonspor,Galatasaray,2,1,NA,NA,0,Halis Özkahya,https://fbref.com/en/matches/d8d19f93/Trabzonspor-Galatasaray-October-29-2017-Super-Lig,0,0,0,1,15,7,17,14,15,0,0,4,2,3,2,12,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-10-30,Fenerbahçe,Kayserispor,3,3,NA,NA,0,Halil Meler,https://fbref.com/en/matches/cd3ba8c6/Fenerbahce-Kayserispor-October-30-2017-Super-Lig,0,0,3,0,14,5,13,6,13,0,0,1,0,11,4,9,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-03,Galatasaray,Gençlerbirliği,5,1,NA,NA,0,Serkan Çınar,https://fbref.com/en/matches/be5155fd/Galatasaray-Genclerbirligi-November-3-2017-Super-Lig,1,1,1,0,20,10,7,6,13,0,0,5,0,9,3,7,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-04,Kayserispor,Trabzonspor,0,0,NA,NA,0,Özgür Yankaya,https://fbref.com/en/matches/3dc79c5e/Kayserispor-Trabzonspor-November-4-2017-Super-Lig,0,0,2,0,15,3,9,10,8,0,0,3,0,4,0,5,9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-04,Kasımpaşa,Bursaspor,2,2,NA,NA,0,Suat Arslanboga,https://fbref.com/en/matches/dd4846f7/Kasimpasa-Bursaspor-November-4-2017-Super-Lig,0,0,2,1,12,8,6,10,4,0,0,3,0,15,5,6,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-04,Antalyaspor,Karabükspor,2,1,NA,NA,0,Arda Kardeşler,https://fbref.com/en/matches/9093da38/Antalyaspor-Kardemir-Karabukspor-November-4-2017-Super-Lig,0,0,3,0,16,10,11,11,15,0,0,2,1,14,5,11,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-04,Osmanlıspor,Fenerbahçe,1,1,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/289e3279/Osmanlispor-Fenerbahce-November-4-2017-Super-Lig,0,0,2,0,18,5,7,17,8,0,0,5,0,8,4,7,16,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-05,Akhisarspor,Alanyaspor,0,4,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/326fec9a/Akhisar-Belediyespor-Alanyaspor-November-5-2017-Super-Lig,0,0,2,0,10,3,8,16,11,0,0,2,0,22,8,16,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Emmanuel Adebayor,10,tg TOG,FW,87,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MevlÃ¼t ErdinÃ§,19,tr TUR,FW,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eljero Elia,11,nl NED,AM,76,0,0,0,0,1,0,0,0,2,3,2,1,1,0,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kerim Frei,29,tr TUR,MF,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MossorÃ³,8,br BRA,AM,83,0,0,0,0,1,1,0,0,1,0,1,2,1,1,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stefano Napoleoni,18,it ITA,"FW,MF",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Edin ViÅ¡Ä‡a,7,ba BIH,AM,90,0,1,0,0,2,0,1,0,2,0,0,13,0,0,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hakan Ã–zmert,20,tr TUR,DM,90,0,0,0,0,0,0,0,0,2,2,0,3,2,0,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GÃ¶khan Inler,88,ch SUI,DM,90,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GaÃ«l Clichy,3,fr FRA,LB,90,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alexandru Epureanu,6,md MDA,CB,90,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joseph Larweh Attamah,4,gh GHA,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JÃºnior CaiÃ§ara,80,br BRA,RB,90,0,0,0,0,1,0,1,0,2,1,0,1,0,2,0,0,0,2017-2018
2017-11-05,Malatyaspor,Başakşehir,0,2,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/7327d2bf/Malatyaspor-Istanbul-Basaksehir-November-5-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Volkan Babacan,1,tr TUR,GK,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2017-2018
2017-11-05,Sivasspor,Konyaspor,2,1,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/af7c39bd/Sivasspor-Konyaspor-November-5-2017-Super-Lig,1,1,0,0,13,9,11,15,11,1,1,2,0,8,5,8,13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-05,Göztepe,Beşiktaş,1,3,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/aa39db0a/Goztepe-Besiktas-November-5-2017-Super-Lig,0,0,1,1,11,6,11,11,15,0,0,1,0,19,6,15,13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-17,Beşiktaş,Akhisarspor,0,0,NA,NA,0,Serkan Çınar,https://fbref.com/en/matches/dfb103d1/Besiktas-Akhisar-Belediyespor-November-17-2017-Super-Lig,0,1,4,0,22,6,9,9,16,0,0,5,1,6,4,3,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-18,Bursaspor,Göztepe,0,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/8503b3de/Bursaspor-Goztepe-November-18-2017-Super-Lig,0,0,0,0,15,2,16,7,5,0,0,3,0,12,3,16,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-18,Konyaspor,Antalyaspor,1,1,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/756b20d0/Konyaspor-Antalyaspor-November-18-2017-Super-Lig,0,0,2,0,26,4,12,13,7,0,0,2,0,13,4,21,18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-18,Başakşehir,Galatasaray,5,1,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/e8868431/Istanbul-Basaksehir-Galatasaray-November-18-2017-Super-Lig,1,1,0,0,7,6,12,11,10,0,0,2,0,16,5,11,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-19,Gençlerbirliği,Kayserispor,1,2,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/6223d0bc/Genclerbirligi-Kayserispor-November-19-2017-Super-Lig,0,0,0,0,12,3,8,15,19,0,0,3,0,12,6,11,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-11-19,Alanyaspor,Malatyaspor,1,0,NA,NA,0,Halis Özkahya,https://fbref.com/en/matches/05c2cc07/Alanyaspor-Malatyaspor-November-19-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VÃ¡gner Love,99,br BRA,FW,62,1,0,0,0,5,2,0,0,1,1,0,1,0,0,0,0,0,2017-2018
2017-11-19,Alanyaspor,Malatyaspor,1,0,NA,NA,0,Halis Özkahya,https://fbref.com/en/matches/05c2cc07/Alanyaspor-Malatyaspor-November-19-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chisamba Lungu,12,zm ZAM,MF,28,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,2017-2018
2017-11-19,Alanyaspor,Malatyaspor,1,0,NA,NA,0,Halis Özkahya,https://fbref.com/en/matches/05c2cc07/Alanyaspor-Malatyaspor-November-19-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mbilla Etame,9,cm CMR,AM,72,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,2017-2018
2017-11-19,Alanyaspor,Malatyaspor,1,0,NA,NA,0,Halis Özkahya,https://fbref.com/en/matches/05c2cc07/Alanyaspor-Malatyaspor-November-19-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Emre Nefiz,20,tr TUR,MF,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2017-2018
