date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2018-08-10,Benfica,Vitória,3,2,NA,NA,55219,João Pinheiro,https://fbref.com/en/matches/ccb3880d/Benfica-Vitoria-Guimaraes-August-10-2018-Primeira-Liga,0,1,0,0,19,11,13,8,17,0,0,4,0,9,5,14,14,25,2018-2019
2018-08-11,Vitória Setúbal,Aves,2,0,NA,NA,5182,Hélder Malheiro,https://fbref.com/en/matches/cedf97d7/Vitoria-Setubal-Aves-August-11-2018-Primeira-Liga,0,0,2,0,15,5,6,14,16,0,0,2,2,5,1,9,17,16,2018-2019
2018-08-11,Tondela,Belenenses,0,1,NA,NA,2010,Luís Godinho,https://fbref.com/en/matches/ef13f774/Tondela-Belenenses-August-11-2018-Primeira-Liga,0,0,1,1,18,3,12,9,14,0,0,2,0,8,3,14,23,13,2018-2019
2018-08-11,Porto,Chaves,5,0,NA,NA,46509,Nuno Almeida,https://fbref.com/en/matches/daaffbed/Porto-Chaves-August-11-2018-Primeira-Liga,0,0,0,0,19,6,14,22,11,0,0,2,1,3,0,18,14,12,2018-2019
2018-08-12,Marítimo,Santa Clara,1,0,NA,NA,5893,Anzhony Rodrigues,https://fbref.com/en/matches/af740880/Maritimo-Santa-Clara-August-12-2018-Primeira-Liga,1,1,0,0,16,3,7,15,14,0,0,3,0,13,5,3,13,10,2018-2019
2018-08-12,Feirense,Rio Ave,2,0,NA,NA,2646,António Nobre,https://fbref.com/en/matches/b8905632/Feirense-Rio-Ave-August-12-2018-Primeira-Liga,0,0,1,0,13,4,19,32,16,0,0,2,0,10,3,22,13,8,2018-2019
2018-08-12,Moreirense,Sporting CP,1,3,NA,NA,4886,Tiago Martins,https://fbref.com/en/matches/79c6a71c/Moreirense-Sporting-CP-August-12-2018-Primeira-Liga,0,0,5,0,10,3,9,14,21,1,1,5,0,12,8,19,13,17,2018-2019
2018-08-12,Braga,Nacional,4,2,NA,NA,12387,Carlos Xistra,https://fbref.com/en/matches/3a72d467/Braga-Nacional-August-12-2018-Primeira-Liga,0,0,1,0,21,11,16,23,14,1,1,3,0,16,9,10,17,14,2018-2019
2018-08-13,Portimonense,Boavista,0,2,NA,NA,3990,João Santos Capela,https://fbref.com/en/matches/19cb4ad4/Portimonense-Boavista-August-13-2018-Primeira-Liga,0,1,0,0,12,4,10,14,19,0,0,4,0,9,2,16,16,27,2018-2019
2018-08-17,Aves,Tondela,2,2,NA,NA,1872,Artur Soares Dias,https://fbref.com/en/matches/edc8a385/Aves-Tondela-August-17-2018-Primeira-Liga,0,0,3,0,16,6,13,14,14,0,0,3,0,12,5,8,14,15,2018-2019
2018-08-18,Chaves,Portimonense,2,0,NA,NA,5240,André Narciso,https://fbref.com/en/matches/b36965d5/Chaves-Portimonense-August-18-2018-Primeira-Liga,1,1,3,0,12,5,12,15,17,0,0,4,0,9,2,13,6,21,2018-2019
2018-08-18,Boavista,Benfica,0,2,NA,NA,15189,Manuel Mota,https://fbref.com/en/matches/5db1b77e/Boavista-Benfica-August-18-2018-Primeira-Liga,0,0,4,0,4,1,18,19,12,0,0,1,0,18,8,11,7,21,2018-2019
2018-08-18,Sporting CP,Vitória Setúbal,2,1,NA,NA,40611,Manuel Oliveira,https://fbref.com/en/matches/fe37204b/Sporting-CP-Vitoria-Setubal-August-18-2018-Primeira-Liga,0,0,2,0,17,5,15,17,20,0,0,5,0,9,3,12,11,29,2018-2019
2018-08-19,Rio Ave,Marítimo,3,1,NA,NA,12234,Vitor Ferreira Fernandes,https://fbref.com/en/matches/8e932f27/Rio-Ave-Maritimo-August-19-2018-Primeira-Liga,0,0,1,0,13,5,8,6,11,1,1,3,0,16,4,16,6,23,2018-2019
2018-08-19,Nacional,Moreirense,1,2,NA,NA,2491,António Nobre,https://fbref.com/en/matches/9a9dadee/Nacional-Moreirense-August-19-2018-Primeira-Liga,0,1,0,0,17,8,17,13,11,0,0,5,0,14,8,12,16,25,2018-2019
2018-08-19,Belenenses,Porto,2,3,NA,NA,10901,Carlos Xistra,https://fbref.com/en/matches/bbb9aca4/Belenenses-Porto-August-19-2018-Primeira-Liga,1,1,2,0,12,6,16,19,18,1,1,3,0,16,6,20,22,11,2018-2019
2018-08-19,Santa Clara,Braga,3,3,NA,NA,3915,Rui Oliveira,https://fbref.com/en/matches/5cd22a81/Santa-Clara-Braga-August-19-2018-Primeira-Liga,0,0,2,0,12,8,8,9,13,0,0,3,0,14,8,13,10,8,2018-2019
2018-08-20,Vitória,Feirense,0,1,NA,NA,1872,Hugo Miguel,https://fbref.com/en/matches/a6e82ec5/Vitoria-Guimaraes-Feirense-August-20-2018-Primeira-Liga,0,0,1,0,10,3,11,16,17,0,0,3,0,7,4,12,16,19,2018-2019
2018-08-24,Marítimo,Chaves,2,1,NA,NA,5398,Tiago Martins,https://fbref.com/en/matches/4703e737/Maritimo-Chaves-August-24-2018-Primeira-Liga,0,0,4,0,13,6,15,13,12,0,0,4,0,10,3,11,15,9,2018-2019
2018-08-25,Portimonense,Santa Clara,2,2,NA,NA,2185,João Pinheiro,https://fbref.com/en/matches/9d95a85e/Portimonense-Santa-Clara-August-25-2018-Primeira-Liga,0,0,0,0,27,11,11,13,13,0,0,3,0,9,3,16,19,23,2018-2019
2018-08-25,Benfica,Sporting CP,1,1,NA,NA,60486,Luís Godinho,https://fbref.com/en/matches/81b591b1/Benfica-Sporting-CP-August-25-2018-Primeira-Liga,0,0,4,0,19,10,11,12,15,1,1,5,0,11,4,15,19,16,2018-2019
2018-08-25,Porto,Vitória,2,3,NA,NA,47008,Fábio Costa,https://fbref.com/en/matches/62a5e807/Porto-Vitoria-Guimaraes-August-25-2018-Primeira-Liga,0,0,3,0,19,10,16,13,16,1,1,2,0,9,3,10,15,12,2018-2019
2018-08-26,Vitória Setúbal,Nacional,1,2,NA,NA,5690,Cláudio Ruivo Pereira,https://fbref.com/en/matches/653124e5/Vitoria-Setubal-Nacional-August-26-2018-Primeira-Liga,0,0,4,1,11,4,10,10,19,1,1,5,0,11,4,9,14,28,2018-2019
2018-08-26,Feirense,Boavista,1,1,NA,NA,3711,Rui Costa,https://fbref.com/en/matches/f094b00d/Feirense-Boavista-August-26-2018-Primeira-Liga,0,0,2,0,17,4,6,8,16,1,1,5,1,8,4,17,13,24,2018-2019
