date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2016-07-15,Viborg,Nordsjælland,0,4,NA,NA,2580,Jørgen Daugbjerg Burchardt,https://fbref.com/en/matches/24e317e0/Viborg-Nordsjaelland-July-15-2016-Superliga,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-07-15,Odense,Silkeborg,0,0,NA,NA,10778,Michael Johansen,https://fbref.com/en/matches/bd63129c/Odense-Silkeborg-July-15-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-07-16,FC Copenhagen,Lyngby,3,0,NA,NA,9953,Michael Tykgaard,https://fbref.com/en/matches/98b0f6a9/FC-Copenhagen-Lyngby-July-16-2016-Superliga,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-07-17,SønderjyskE,Aarhus,1,2,NA,NA,5474,Anders Poulsen,https://fbref.com/en/matches/15dcf501/SonderjyskE-Aarhus-July-17-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-07-17,Aalborg,Horsens,1,1,NA,NA,6493,Dennis Mogensen,https://fbref.com/en/matches/b8d5718c/Aalborg-Horsens-July-17-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-07-17,Brøndby,Esbjerg,4,0,NA,NA,10397,Lars Christoffersen,https://fbref.com/en/matches/f06d851d/Brondby-Esbjerg-July-17-2016-Superliga,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-07-18,Midtjylland,Randers,2,2,NA,NA,5725,Jens Maae,https://fbref.com/en/matches/dc6c1b15/Midtjylland-Randers-July-18-2016-Superliga,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-07-22,Aarhus,Viborg,2,1,NA,NA,8156,Peter Kjærsgaard-Andersen,https://fbref.com/en/matches/1e13246d/Aarhus-Viborg-July-22-2016-Superliga,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-07-23,Esbjerg,FC Copenhagen,0,4,NA,NA,5439,Mads-Kristoffer Kristoffersen,https://fbref.com/en/matches/377a8bd3/Esbjerg-FC-Copenhagen-July-23-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017
2016-07-24,Horsens,SønderjyskE,1,1,NA,NA,2653,Sandi Putros,https://fbref.com/en/matches/78814453/Horsens-SonderjyskE-July-24-2016-Superliga,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-07-24,Lyngby,Odense,2,2,NA,NA,2006,Jørgen Daugbjerg Burchardt,https://fbref.com/en/matches/7d7ecf47/Lyngby-Odense-July-24-2016-Superliga,0,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2016-2017
2016-07-24,Silkeborg,Brøndby,0,2,NA,NA,4902,Dennis Mogensen,https://fbref.com/en/matches/8addac20/Silkeborg-Brondby-July-24-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-07-24,Nordsjælland,Midtjylland,0,4,NA,NA,2619,Anders Poulsen,https://fbref.com/en/matches/096e6e3e/Nordsjaelland-Midtjylland-July-24-2016-Superliga,0,0,3,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2016-2017
2016-07-24,Randers,Aalborg,0,1,NA,NA,4443,Michael Tykgaard,https://fbref.com/en/matches/8eefafd6/Randers-Aalborg-July-24-2016-Superliga,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-07-29,Viborg,Esbjerg,2,1,NA,NA,2929,Morten Krogh,https://fbref.com/en/matches/41025b90/Viborg-Esbjerg-July-29-2016-Superliga,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-07-30,FC Copenhagen,Nordsjælland,4,0,NA,NA,9823,Jakob Kehlet,https://fbref.com/en/matches/dc84dd83/FC-Copenhagen-Nordsjaelland-July-30-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-07-31,SønderjyskE,Lyngby,0,1,NA,NA,4494,Lars Christoffersen,https://fbref.com/en/matches/8cd4144e/SonderjyskE-Lyngby-July-31-2016-Superliga,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-07-31,Midtjylland,Silkeborg,3,0,NA,NA,7625,Peter Kjærsgaard-Andersen,https://fbref.com/en/matches/a0ea819d/Midtjylland-Silkeborg-July-31-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2016-2017
2016-07-31,Brøndby,Horsens,2,2,NA,NA,12136,Jens Maae,https://fbref.com/en/matches/fd6cf90c/Brondby-Horsens-July-31-2016-Superliga,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-07-31,Aarhus,Randers,1,2,NA,NA,13047,Michael Johansen,https://fbref.com/en/matches/6931c619/Aarhus-Randers-July-31-2016-Superliga,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2016-2017
2016-08-01,Aalborg,Odense,2,2,NA,NA,7277,Mads-Kristoffer Kristoffersen,https://fbref.com/en/matches/d140e93b/Aalborg-Odense-August-1-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-05,Randers,Horsens,1,0,NA,NA,4326,Jørgen Daugbjerg Burchardt,https://fbref.com/en/matches/3aab4603/Randers-Horsens-August-5-2016-Superliga,0,0,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2016-2017
2016-08-05,Silkeborg,Lyngby,0,4,NA,NA,2220,Peter Larsen,https://fbref.com/en/matches/cd6a1271/Silkeborg-Lyngby-August-5-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017
2016-08-06,Odense,Viborg,0,0,NA,NA,4488,Anders Poulsen,https://fbref.com/en/matches/33ce6fb5/Odense-Viborg-August-6-2016-Superliga,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016-2017
2016-08-07,Nordsjælland,Aalborg,1,2,NA,NA,2234,Peter Rasmussen,https://fbref.com/en/matches/eaa5c3ee/Nordsjaelland-Aalborg-August-7-2016-Superliga,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017
2016-08-07,SønderjyskE,FC Copenhagen,1,1,NA,NA,6054,Michael Tykgaard,https://fbref.com/en/matches/657b4c22/SonderjyskE-FC-Copenhagen-August-7-2016-Superliga,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-08-07,Midtjylland,Brøndby,3,3,NA,NA,8889,Jakob Kehlet,https://fbref.com/en/matches/88c7c874/Midtjylland-Brondby-August-7-2016-Superliga,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-08-08,Esbjerg,Aarhus,2,2,NA,NA,4605,Dennis Mogensen,https://fbref.com/en/matches/e5030ac4/Esbjerg-Aarhus-August-8-2016-Superliga,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2016-2017
2016-08-12,Viborg,Randers,0,1,NA,NA,4065,Lars Christoffersen,https://fbref.com/en/matches/ee6f21ce/Viborg-Randers-August-12-2016-Superliga,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-12,Lyngby,Aarhus,0,0,NA,NA,2463,Jens Maae,https://fbref.com/en/matches/64736147/Lyngby-Aarhus-August-12-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2016-2017
2016-08-13,Horsens,Silkeborg,3,3,NA,NA,2025,Michael Johansen,https://fbref.com/en/matches/12edb15f/Horsens-Silkeborg-August-13-2016-Superliga,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-13,FC Copenhagen,Midtjylland,3,1,NA,NA,12074,Mads-Kristoffer Kristoffersen,https://fbref.com/en/matches/eb054571/FC-Copenhagen-Midtjylland-August-13-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-14,Odense,Nordsjælland,3,1,NA,NA,4634,Jørgen Daugbjerg Burchardt,https://fbref.com/en/matches/7f1831ea/Odense-Nordsjaelland-August-14-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-14,Brøndby,SønderjyskE,4,0,NA,NA,9442,Peter Kjærsgaard-Andersen,https://fbref.com/en/matches/fc94d711/Brondby-SonderjyskE-August-14-2016-Superliga,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-15,Aalborg,Esbjerg,2,1,NA,NA,6114,Jakob Kehlet,https://fbref.com/en/matches/2c12dbb3/Aalborg-Esbjerg-August-15-2016-Superliga,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
