date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2015-07-17,Nordsjælland,SønderjyskE,0,2,NA,NA,3211,Anders Poulsen,https://fbref.com/en/matches/752b87e3/Nordsjaelland-SonderjyskE-July-17-2015-Superliga,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,2015-2016
2015-07-18,Midtjylland,Viborg,2,0,NA,NA,7232,Lars Christoffersen,https://fbref.com/en/matches/5b3c8527/Midtjylland-Viborg-July-18-2015-Superliga,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2015-2016
2015-07-19,Odense,Hobro,3,0,NA,NA,7797,Jørgen Daugbjerg Burchardt,https://fbref.com/en/matches/4d269eda/Odense-Hobro-July-19-2015-Superliga,0,0,1,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-07-19,Aarhus,Brøndby,2,1,NA,NA,13437,Jens Maae,https://fbref.com/en/matches/935c40cb/Aarhus-Brondby-July-19-2015-Superliga,0,0,2,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-07-20,Aalborg,Esbjerg,1,1,NA,NA,7764,Michael Tykgaard,https://fbref.com/en/matches/20cb45e4/Aalborg-Esbjerg-July-20-2015-Superliga,0,0,2,0,NA,NA,NA,NA,NA,1,1,2,0,NA,NA,NA,NA,NA,2015-2016
2015-07-24,Hobro,Aalborg,0,1,NA,NA,4686,Dennis Mogensen,https://fbref.com/en/matches/87441782/Hobro-Aalborg-July-24-2015-Superliga,0,0,3,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2015-2016
2015-07-24,SønderjyskE,Midtjylland,1,2,NA,NA,5245,Peter Kjærsgaard-Andersen,https://fbref.com/en/matches/b4d4c171/SonderjyskE-Midtjylland-July-24-2015-Superliga,0,0,0,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-07-26,Randers,Nordsjælland,3,0,NA,NA,3389,Benjamin Svedborg,https://fbref.com/en/matches/c26c4e0a/Randers-Nordsjaelland-July-26-2015-Superliga,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,2015-2016
2015-07-26,Brøndby,Odense,1,2,NA,NA,11494,Kenn Hansen,https://fbref.com/en/matches/bc5e0338/Brondby-Odense-July-26-2015-Superliga,0,0,0,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-07-26,Esbjerg,FC Copenhagen,1,2,NA,NA,9255,Peter Rasmussen,https://fbref.com/en/matches/33e7d91d/Esbjerg-FC-Copenhagen-July-26-2015-Superliga,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2015-2016
