date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2018-08-03,Hamburger SV,Holstein Kiel,0,3,NA,NA,57000,Marco Fritz,https://fbref.com/en/matches/2f07b064/Hamburger-SV-Holstein-Kiel-August-3-2018-2-Bundesliga,0,0,1,0,14,3,12,14,11,0,0,3,0,17,8,13,9,11,2018-2019
2018-08-04,Bochum,Köln,0,2,NA,NA,26600,Felix Zwayer,https://fbref.com/en/matches/426c8045/Bochum-Koln-August-4-2018-2-Bundesliga,0,0,3,0,14,2,15,17,14,0,0,1,1,15,5,11,13,20,2018-2019
2018-08-04,Jahn R'burg,Ingolstadt 04,2,1,NA,NA,13516,Sören Storks,https://fbref.com/en/matches/b988d014/Jahn-Regensburg-Ingolstadt-04-August-4-2018-2-Bundesliga,0,0,1,0,13,9,7,12,23,0,0,3,0,13,3,17,9,17,2018-2019
2018-08-04,Greuther Fürth,Sandhausen,3,1,NA,NA,8450,Tobias Stieler,https://fbref.com/en/matches/14785def/Greuther-Furth-Sandhausen-August-4-2018-2-Bundesliga,1,1,1,0,16,5,9,12,18,0,0,1,0,11,5,15,10,12,2018-2019
2018-08-05,Magdeburg,St. Pauli,1,2,NA,NA,24156,Frank Willenborg,https://fbref.com/en/matches/d3f8aa2b/Magdeburg-St-Pauli-August-5-2018-2-Bundesliga,0,0,0,0,5,2,19,14,9,0,0,1,0,5,4,11,12,12,2018-2019
2018-08-05,Union Berlin,Erzgebirge Aue,1,0,NA,NA,21752,Benjamin Cortus,https://fbref.com/en/matches/809f217b/Union-Berlin-Erzgebirge-Aue-August-5-2018-2-Bundesliga,0,0,2,0,18,3,11,10,22,0,0,3,0,8,1,20,11,19,2018-2019
2018-08-05,Heidenheim,Arminia,1,1,NA,NA,10500,Patrick Ittrich,https://fbref.com/en/matches/caba1b7d/Heidenheim-Arminia-Bielefeld-August-5-2018-2-Bundesliga,0,0,1,0,14,5,7,12,11,0,0,1,0,15,8,11,14,13,2018-2019
2018-08-05,Darmstadt 98,Paderborn 07,1,0,NA,NA,15400,Bastian Dankert,https://fbref.com/en/matches/4729aed0/Darmstadt-98-Paderborn-07-August-5-2018-2-Bundesliga,0,0,3,0,9,2,12,16,14,0,1,4,0,8,1,15,10,21,2018-2019
2018-08-06,Dynamo Dres,MSV Duisburg,1,0,NA,NA,28733,Daniel Siebert,https://fbref.com/en/matches/0c01970e/Dynamo-Dresden-MSV-Duisburg-August-6-2018-2-Bundesliga,0,0,0,0,20,3,7,10,11,0,0,3,0,12,3,9,16,16,2018-2019
2018-08-10,Paderborn 07,Jahn R'burg,2,0,NA,NA,9458,Robert Kampka,https://fbref.com/en/matches/bc677764/Paderborn-07-Jahn-Regensburg-August-10-2018-2-Bundesliga,0,0,1,0,14,5,14,24,17,0,0,4,0,13,3,14,19,18,2018-2019
