date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2017-07-28,Bochum,St. Pauli,0,1,NA,NA,27350,Bastian Dankert,https://fbref.com/en/matches/d77e8831/Bochum-St-Pauli-July-28-2017-2-Bundesliga,0,0,1,0,17,5,10,15,12,0,0,1,0,16,7,15,19,10,2017-2018
2017-07-29,Ingolstadt 04,Union Berlin,0,1,NA,NA,10870,Sascha Stegemann,https://fbref.com/en/matches/47d551f7/Ingolstadt-04-Union-Berlin-July-29-2017-2-Bundesliga,0,0,0,0,12,4,16,12,14,0,0,3,0,13,3,16,7,21,2017-2018
2017-07-29,Arminia,Jahn R'burg,2,1,NA,NA,17333,Sven Jablonski,https://fbref.com/en/matches/c73e262d/Arminia-Bielefeld-Jahn-Regensburg-July-29-2017-2-Bundesliga,0,0,3,1,19,5,23,10,14,0,0,3,0,14,3,18,9,11,2017-2018
2017-07-29,Darmstadt 98,Greuther Fürth,1,0,NA,NA,16100,Sören Storks,https://fbref.com/en/matches/1dd688ff/Darmstadt-98-Greuther-Furth-July-29-2017-2-Bundesliga,0,0,1,0,10,5,23,20,14,0,0,4,0,10,2,10,13,24,2017-2018
2017-07-30,Nürnberg,Kaiserslautern,3,0,NA,NA,30569,Markus Schmidt,https://fbref.com/en/matches/3c0796ee/Nurnberg-Kaiserslautern-July-30-2017-2-Bundesliga,0,0,0,0,12,4,15,10,11,0,0,3,0,14,3,16,10,15,2017-2018
2017-07-30,Dynamo Dres,MSV Duisburg,1,0,NA,NA,28520,Felix Zwayer,https://fbref.com/en/matches/e476e09a/Dynamo-Dresden-MSV-Duisburg-July-30-2017-2-Bundesliga,0,0,1,0,18,8,10,10,12,0,0,3,1,15,3,9,6,18,2017-2018
2017-07-30,Holstein Kiel,Sandhausen,2,2,NA,NA,9513,Benjamin Cortus,https://fbref.com/en/matches/09f3009d/Holstein-Kiel-Sandhausen-July-30-2017-2-Bundesliga,0,0,2,0,20,3,17,16,20,1,1,3,0,10,4,19,18,22,2017-2018
2017-07-31,Düsseldorf,Braunschweig,2,2,NA,NA,25492,Christian Dingert,https://fbref.com/en/matches/e0677aeb/Fortuna-Dusseldorf-Eintracht-Braunschweig-July-31-2017-2-Bundesliga,0,0,2,0,14,4,17,21,19,0,0,3,1,13,10,16,16,17,2017-2018
2017-08-04,Sandhausen,Ingolstadt 04,1,0,NA,NA,5321,Christof Günsch,https://fbref.com/en/matches/ac103621/Sandhausen-Ingolstadt-04-August-4-2017-2-Bundesliga,0,0,2,0,9,3,25,20,19,0,0,2,0,11,4,22,13,17,2017-2018
2017-08-04,Union Berlin,Holstein Kiel,4,3,NA,NA,21242,Frank Willenborg,https://fbref.com/en/matches/d9bb611a/Union-Berlin-Holstein-Kiel-August-4-2017-2-Bundesliga,0,0,2,0,15,8,13,18,17,0,0,2,0,12,6,24,14,16,2017-2018
2017-08-04,Kaiserslautern,Darmstadt 98,1,1,NA,NA,30786,Robert Hartmann,https://fbref.com/en/matches/078f89e9/Kaiserslautern-Darmstadt-98-August-4-2017-2-Bundesliga,0,0,3,0,7,2,15,10,19,0,0,1,0,10,5,18,17,12,2017-2018
2017-08-05,MSV Duisburg,Bochum,1,1,NA,NA,22893,Martin Petersen,https://fbref.com/en/matches/af87c660/MSV-Duisburg-Bochum-August-5-2017-2-Bundesliga,0,0,2,0,12,5,14,16,14,0,0,2,0,17,3,22,18,15,2017-2018
2017-08-05,Braunschweig,Heidenheim,2,0,NA,NA,18550,Daniel Siebert,https://fbref.com/en/matches/37a56ab6/Eintracht-Braunschweig-Heidenheim-August-5-2017-2-Bundesliga,0,0,0,0,10,3,22,15,12,0,0,2,0,12,3,16,15,19,2017-2018
2017-08-06,Jahn R'burg,Nürnberg,0,1,NA,NA,15000,Harm Osmers,https://fbref.com/en/matches/08382e59/Jahn-Regensburg-Nurnberg-August-6-2017-2-Bundesliga,0,0,2,0,9,1,18,16,13,0,0,2,0,16,4,15,12,17,2017-2018
2017-08-06,Erzgebirge Aue,Düsseldorf,0,2,NA,NA,9510,Felix Brych,https://fbref.com/en/matches/b10d6e4e/Erzgebirge-Aue-Fortuna-Dusseldorf-August-6-2017-2-Bundesliga,0,0,5,0,19,5,12,11,18,0,0,2,0,6,2,14,16,18,2017-2018
2017-08-06,Greuther Fürth,Arminia,1,2,NA,NA,9070,Patrick Ittrich,https://fbref.com/en/matches/461ab412/Greuther-Furth-Arminia-Bielefeld-August-6-2017-2-Bundesliga,0,0,0,0,17,7,16,10,18,1,1,1,0,10,4,22,21,12,2017-2018
2017-08-07,St. Pauli,Dynamo Dres,2,2,NA,NA,28699,Guido Winkmann,https://fbref.com/en/matches/def68dac/St-Pauli-Dynamo-Dresden-August-7-2017-2-Bundesliga,0,0,1,0,11,5,14,19,11,0,0,3,0,10,4,13,14,15,2017-2018
2017-08-09,Heidenheim,Erzgebirge Aue,2,1,NA,NA,10500,Florian Badstübner,https://fbref.com/en/matches/0ce6b056/Heidenheim-Erzgebirge-Aue-August-9-2017-2-Bundesliga,0,0,2,0,9,2,14,14,23,0,0,2,1,14,5,13,11,21,2017-2018
2017-08-18,Darmstadt 98,St. Pauli,3,0,NA,NA,17400,Aarne Aarnink,https://fbref.com/en/matches/7aa458c5/Darmstadt-98-St-Pauli-August-18-2017-2-Bundesliga,1,1,2,0,16,8,19,11,13,0,1,1,0,13,6,15,9,13,2017-2018
2017-08-18,Braunschweig,Erzgebirge Aue,1,1,NA,NA,20300,René Rohde,https://fbref.com/en/matches/334bdaff/Eintracht-Braunschweig-Erzgebirge-Aue-August-18-2017-2-Bundesliga,0,0,2,0,10,6,16,13,15,0,0,4,0,12,7,15,19,14,2017-2018
2017-08-19,Heidenheim,MSV Duisburg,1,2,NA,NA,10200,Harm Osmers,https://fbref.com/en/matches/41de2394/Heidenheim-MSV-Duisburg-August-19-2017-2-Bundesliga,0,0,2,0,17,7,24,20,12,0,0,3,0,19,6,18,20,16,2017-2018
2017-08-19,Dynamo Dres,Sandhausen,0,4,NA,NA,27253,Timo Gerach,https://fbref.com/en/matches/19e62e6f/Dynamo-Dresden-Sandhausen-August-19-2017-2-Bundesliga,0,0,3,0,10,1,13,12,15,0,0,0,0,13,7,20,10,25,2017-2018
2017-08-19,Düsseldorf,Kaiserslautern,2,0,NA,NA,25227,Bastian Dankert,https://fbref.com/en/matches/5a85f500/Fortuna-Dusseldorf-Kaiserslautern-August-19-2017-2-Bundesliga,0,0,3,0,17,6,17,15,11,0,0,3,0,12,1,9,15,18,2017-2018
2017-08-20,Holstein Kiel,Greuther Fürth,3,1,NA,NA,8535,Markus Schmidt,https://fbref.com/en/matches/caf5c1de/Holstein-Kiel-Greuther-Furth-August-20-2017-2-Bundesliga,1,1,3,0,18,8,17,22,16,0,0,2,0,14,5,24,15,14,2017-2018
2017-08-20,Nürnberg,Union Berlin,2,2,NA,NA,29813,Robert Schröder,https://fbref.com/en/matches/6b34616f/Nurnberg-Union-Berlin-August-20-2017-2-Bundesliga,0,0,1,0,18,6,10,7,17,0,0,1,1,9,4,17,21,19,2017-2018
2017-08-20,Ingolstadt 04,Jahn R'burg,2,4,NA,NA,13060,Marco Fritz,https://fbref.com/en/matches/2fc85a05/Ingolstadt-04-Jahn-Regensburg-August-20-2017-2-Bundesliga,0,0,3,0,18,8,21,24,18,0,0,2,0,20,11,18,11,20,2017-2018
2017-08-21,Arminia,Bochum,2,0,NA,NA,20663,Daniel Schlager,https://fbref.com/en/matches/5cefcbf9/Arminia-Bielefeld-Bochum-August-21-2017-2-Bundesliga,0,0,2,0,11,6,10,16,20,0,0,1,0,23,5,19,15,5,2017-2018
2017-08-25,MSV Duisburg,Darmstadt 98,1,2,NA,NA,16297,Matthias Jöllenbeck,https://fbref.com/en/matches/1876b65a/MSV-Duisburg-Darmstadt-98-August-25-2017-2-Bundesliga,0,0,2,0,12,4,11,21,17,0,1,1,0,9,6,11,9,13,2017-2018
2017-08-25,Greuther Fürth,Ingolstadt 04,0,1,NA,NA,8655,Manuel Gräfe,https://fbref.com/en/matches/1026bb29/Greuther-Furth-Ingolstadt-04-August-25-2017-2-Bundesliga,0,0,2,1,13,2,19,12,15,0,0,1,0,8,2,14,14,13,2017-2018
2017-08-26,Erzgebirge Aue,Nürnberg,3,1,NA,NA,9000,Lasse Koslowski,https://fbref.com/en/matches/8ed843f1/Erzgebirge-Aue-Nurnberg-August-26-2017-2-Bundesliga,0,0,3,0,17,10,18,12,10,0,0,2,0,12,6,14,12,15,2017-2018
2017-08-26,St. Pauli,Heidenheim,1,0,NA,NA,29546,Thorben Siewer,https://fbref.com/en/matches/af70127f/St-Pauli-Heidenheim-August-26-2017-2-Bundesliga,0,0,0,0,12,4,17,12,10,0,0,3,0,8,1,13,19,16,2017-2018
2017-08-26,Jahn R'burg,Holstein Kiel,1,2,NA,NA,8600,Patrick Alt,https://fbref.com/en/matches/34b87aa5/Jahn-Regensburg-Holstein-Kiel-August-26-2017-2-Bundesliga,0,0,4,0,14,2,14,10,16,0,0,3,0,18,7,17,27,20,2017-2018
2017-08-27,Union Berlin,Arminia,1,1,NA,NA,21034,Christian Dietz,https://fbref.com/en/matches/40e9af44/Union-Berlin-Arminia-Bielefeld-August-27-2017-2-Bundesliga,0,0,1,0,23,8,12,15,12,0,0,3,0,14,2,14,20,18,2017-2018
2017-08-27,Bochum,Dynamo Dres,3,2,NA,NA,14808,Bibiana Steinhaus,https://fbref.com/en/matches/e6f80091/Bochum-Dynamo-Dresden-August-27-2017-2-Bundesliga,1,1,3,0,9,5,19,18,14,0,0,4,0,16,5,14,12,15,2017-2018
2017-08-27,Sandhausen,Düsseldorf,1,2,NA,NA,6769,Florian Heft,https://fbref.com/en/matches/d77dd2a7/Sandhausen-Fortuna-Dusseldorf-August-27-2017-2-Bundesliga,0,0,3,0,11,3,21,11,23,0,0,4,0,10,5,15,17,24,2017-2018
2017-08-28,Kaiserslautern,Braunschweig,1,1,NA,NA,20100,Robert Kampka,https://fbref.com/en/matches/805f13f0/Kaiserslautern-Eintracht-Braunschweig-August-28-2017-2-Bundesliga,0,0,3,0,14,5,8,9,21,0,0,4,0,12,4,17,14,22,2017-2018
