date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2015-07-24,MSV Duisburg,Kaiserslautern,1,3,NA,NA,23686,Sascha Stegemann,https://fbref.com/en/matches/bb911cc3/MSV-Duisburg-Kaiserslautern-July-24-2015-2-Bundesliga,0,0,3,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-07-25,Greuther Fürth,Karlsruher,1,0,NA,NA,10835,Tobias Welz,https://fbref.com/en/matches/85f5e490/Greuther-Furth-Karlsruher-July-25-2015-2-Bundesliga,0,0,2,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-07-25,St. Pauli,Arminia,0,0,NA,NA,29546,Wolfgang Stark,https://fbref.com/en/matches/f2a198ea/St-Pauli-Arminia-Bielefeld-July-25-2015-2-Bundesliga,0,0,2,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2015-2016
2015-07-25,FSV Frankfurt,RB Leipzig,0,1,NA,NA,7021,Robert Hartmann,https://fbref.com/en/matches/170149e4/FSV-Frankfurt-RB-Leipzig-July-25-2015-2-Bundesliga,0,0,2,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-07-26,Paderborn 07,Bochum,0,1,NA,NA,13073,Marco Fritz,https://fbref.com/en/matches/de16eb11/Paderborn-07-Bochum-July-26-2015-2-Bundesliga,0,0,0,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2015-2016
2015-07-26,Heidenheim,1860 Munich,1,0,NA,NA,14500,Christian Dingert,https://fbref.com/en/matches/3e2be74a/Heidenheim-1860-Munich-July-26-2015-2-Bundesliga,0,0,1,0,NA,NA,NA,NA,NA,0,0,5,0,NA,NA,NA,NA,NA,2015-2016
2015-07-26,Union Berlin,Düsseldorf,1,1,NA,NA,20786,Günter Perl,https://fbref.com/en/matches/d2ff0164/Union-Berlin-Fortuna-Dusseldorf-July-26-2015-2-Bundesliga,0,0,2,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2015-2016
2015-07-26,Braunschweig,Sandhausen,1,3,NA,NA,20680,Jochen Drees,https://fbref.com/en/matches/4a4f3150/Eintracht-Braunschweig-Sandhausen-July-26-2015-2-Bundesliga,0,0,2,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2015-2016
2015-07-27,Freiburg,Nürnberg,6,3,NA,NA,23700,Tobias Stieler,https://fbref.com/en/matches/3e023e52/Freiburg-Nurnberg-July-27-2015-2-Bundesliga,2,2,2,0,NA,NA,NA,NA,NA,1,1,3,1,NA,NA,NA,NA,NA,2015-2016
2015-07-31,Nürnberg,Heidenheim,3,2,NA,NA,24825,Bastian Dankert,https://fbref.com/en/matches/f6c3f87f/Nurnberg-Heidenheim-July-31-2015-2-Bundesliga,0,0,2,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2015-2016
2015-07-31,Arminia,FSV Frankfurt,0,0,NA,NA,17207,Martin Thomsen,https://fbref.com/en/matches/6c21df2c/Arminia-Bielefeld-FSV-Frankfurt-July-31-2015-2-Bundesliga,0,0,1,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-07-31,Kaiserslautern,Braunschweig,0,0,NA,NA,33036,Felix Brych,https://fbref.com/en/matches/3f533198/Kaiserslautern-Eintracht-Braunschweig-July-31-2015-2-Bundesliga,0,0,2,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
