method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivnorm,0.5,0.11591308146121557,0.5922133555722944,0.09221335557229438,0.008503302945902394,0.5877346801765027,0.08773468017650266,0.007697374105673208,0.23391812865496198,-0.266081871345038,0.07079956225847736,0
