method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivnorm,1,0.18336987255540477,0.9991986900271783,-8.013099728216844e-4,6.420976725434885e-7,0.9993921423278088,-6.07857672191181e-4,3.694909496416813e-7,1.1695906432748475,0.16959064327484752,0.028760986286376584,0.5
