method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0,0.059556608822267584,0.05672973776019308,0.05672973776019308,0.003218263146340276,0.0603601196760636,0.0603601196760636,0.00364334404730872,0.3216374269005821,0.3216374269005821,0.1034506343832273,-0.5
