method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivnorm,1,0.19147037349118454,1.0426057799620647,0.042605779962064716,0.0018152524861758752,1.0544404665884006,0.05444046658840063,0.002963764402362765,0.8859649122807045,-0.11403508771929549,0.013004001231147417,0.5
