method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0,-0.10024987010740938,-0.1066390454434929,-0.1066390454434929,0.011371886013099344,-0.12073466364655973,-0.12073466364655973,0.014576859005847912,-0.2514619883040966,-0.2514619883040966,0.06323313156184962,0
