method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0,-0.05128564505837395,-0.043797763332169226,-0.043797763332169226,0.0019182440729007071,-0.04440429394711536,-0.04440429394711536,0.001971741320941826,-0.6725146198830377,-0.6725146198830377,0.45227591395642674,0.5
