date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2015-08-08,Manchester Utd,Tottenham,1,0,NA,NA,75261,Jonathan Moss,https://fbref.com/en/matches/86cdfeba/Manchester-United-Tottenham-Hotspur-August-8-2015-Premier-League,0,0,2,0,9,1,21,19,12,0,0,3,0,9,4,25,29,12,2015-2016
2015-08-08,Norwich City,Crystal Palace,1,3,NA,NA,27036,Simon Hooper,https://fbref.com/en/matches/47257ad7/Norwich-City-Crystal-Palace-August-8-2015-Premier-League,0,0,1,0,17,6,18,7,14,0,0,0,0,11,7,14,12,20,2015-2016
2015-08-08,Leicester City,Sunderland,4,2,NA,NA,32242,Lee Mason,https://fbref.com/en/matches/a6cda14d/Leicester-City-Sunderland-August-8-2015-Premier-League,1,1,2,0,20,8,16,18,13,0,0,4,0,11,5,16,11,17,2015-2016
2015-08-08,Bournemouth,Aston Villa,0,1,NA,NA,11155,Mark Clattenburg,https://fbref.com/en/matches/df747efb/Bournemouth-Aston-Villa-August-8-2015-Premier-League,0,0,3,0,11,2,11,16,13,0,0,4,0,7,3,20,28,13,2015-2016
2015-08-08,Everton,Watford,2,2,NA,NA,39063,Mike Jones,https://fbref.com/en/matches/ac0bb534/Everton-Watford-August-8-2015-Premier-League,0,0,1,0,10,5,12,11,7,0,0,2,0,11,5,19,37,13,2015-2016
2015-08-08,Chelsea,Swansea City,2,2,NA,NA,41232,Michael Oliver,https://fbref.com/en/matches/f3ff91b0/Chelsea-Swansea-City-August-8-2015-Premier-League,0,0,1,1,11,3,12,13,15,1,1,3,0,17,10,20,12,16,2015-2016
2015-08-09,Arsenal,West Ham,0,2,NA,NA,59996,Martin Atkinson,https://fbref.com/en/matches/71fb3701/Arsenal-West-Ham-United-August-9-2015-Premier-League,0,0,1,0,22,6,11,18,12,0,0,3,0,8,4,17,12,9,2015-2016
2015-08-09,Newcastle Utd,Southampton,2,2,NA,NA,49019,Craig Pawson,https://fbref.com/en/matches/46264921/Newcastle-United-Southampton-August-9-2015-Premier-League,0,0,2,0,9,4,13,15,9,0,0,4,0,14,4,14,34,12,2015-2016
2015-08-09,Stoke City,Liverpool,0,1,NA,NA,27654,Anthony Taylor,https://fbref.com/en/matches/2f5966ce/Stoke-City-Liverpool-August-9-2015-Premier-League,0,0,2,0,7,1,20,13,9,0,0,4,0,8,3,15,13,16,2015-2016
2015-08-10,West Brom,Manchester City,0,3,NA,NA,24564,Mike Dean,https://fbref.com/en/matches/ea283763/West-Bromwich-Albion-Manchester-City-August-10-2015-Premier-League,0,0,4,0,9,2,11,16,12,0,0,1,0,20,7,9,14,9,2015-2016
2015-08-14,Aston Villa,Manchester Utd,0,1,NA,NA,42200,Mike Dean,https://fbref.com/en/matches/eb41381a/Aston-Villa-Manchester-United-August-14-2015-Premier-League,0,0,2,0,5,1,20,19,14,0,0,2,0,9,2,17,21,10,2015-2016
2015-08-15,Southampton,Everton,0,3,NA,NA,30966,Michael Oliver,https://fbref.com/en/matches/ebdb5a64/Southampton-Everton-August-15-2015-Premier-League,0,0,4,0,17,4,15,13,11,0,0,2,0,10,4,10,16,10,2015-2016
2015-08-15,Swansea City,Newcastle Utd,2,0,NA,NA,20678,Mike Jones,https://fbref.com/en/matches/7803cb7a/Swansea-City-Newcastle-United-August-15-2015-Premier-League,0,0,2,0,19,6,17,16,11,0,0,3,1,4,2,16,13,8,2015-2016
2015-08-15,Sunderland,Norwich City,1,3,NA,NA,41379,Kevin Friend,https://fbref.com/en/matches/0a0fc05b/Sunderland-Norwich-City-August-15-2015-Premier-League,0,0,1,0,6,2,24,17,7,0,0,2,0,18,6,13,11,7,2015-2016
2015-08-15,Watford,West Brom,0,0,NA,NA,20011,Paul Tierney,https://fbref.com/en/matches/233481a3/Watford-West-Bromwich-Albion-August-15-2015-Premier-League,0,0,1,0,16,5,9,20,13,0,0,2,0,6,0,20,20,10,2015-2016
2015-08-15,West Ham,Leicester City,1,2,NA,NA,34857,Anthony Taylor,https://fbref.com/en/matches/724613dd/West-Ham-United-Leicester-City-August-15-2015-Premier-League,0,0,1,1,10,3,12,4,11,0,0,3,0,10,5,21,16,12,2015-2016
2015-08-15,Tottenham,Stoke City,2,2,NA,NA,36004,Robert Madley,https://fbref.com/en/matches/866b3ac9/Tottenham-Hotspur-Stoke-City-August-15-2015-Premier-League,0,0,2,0,13,7,14,16,15,1,1,2,0,15,7,15,16,11,2015-2016
2015-08-16,Crystal Palace,Arsenal,1,2,NA,NA,24732,Lee Mason,https://fbref.com/en/matches/a64b94e8/Crystal-Palace-Arsenal-August-16-2015-Premier-League,0,0,1,0,11,4,16,19,14,0,0,1,0,20,7,24,12,12,2015-2016
2015-08-16,Manchester City,Chelsea,3,0,NA,NA,54331,Martin Atkinson,https://fbref.com/en/matches/cb3ba083/Manchester-City-Chelsea-August-16-2015-Premier-League,0,0,4,0,18,8,14,5,19,0,0,2,0,10,3,15,15,13,2015-2016
2015-08-17,Liverpool,Bournemouth,1,0,NA,NA,44102,Craig Pawson,https://fbref.com/en/matches/c1722c83/Liverpool-Bournemouth-August-17-2015-Premier-League,0,0,1,0,18,2,19,16,11,0,0,4,0,13,2,20,14,18,2015-2016
2015-08-22,Manchester Utd,Newcastle Utd,0,0,NA,NA,75354,Craig Pawson,https://fbref.com/en/matches/25dcee94/Manchester-United-Newcastle-United-August-22-2015-Premier-League,0,0,2,0,20,8,12,15,15,0,0,2,0,7,0,17,20,11,2015-2016
2015-08-22,Leicester City,Tottenham,1,1,NA,NA,31971,Martin Atkinson,https://fbref.com/en/matches/07d8c9ad/Leicester-City-Tottenham-Hotspur-August-22-2015-Premier-League,0,0,1,0,13,2,12,21,7,0,0,4,0,19,6,10,8,14,2015-2016
2015-08-22,Sunderland,Swansea City,1,1,NA,NA,39198,Niel Swarbrick,https://fbref.com/en/matches/f9d374f6/Sunderland-Swansea-City-August-22-2015-Premier-League,0,0,4,0,10,2,20,14,16,0,0,2,0,20,9,8,20,9,2015-2016
2015-08-22,Crystal Palace,Aston Villa,2,1,NA,NA,25295,Keith Stroud,https://fbref.com/en/matches/1f01d3c1/Crystal-Palace-Aston-Villa-August-22-2015-Premier-League,0,0,3,0,16,6,12,11,12,0,0,3,0,11,2,13,18,15,2015-2016
2015-08-22,Norwich City,Stoke City,1,1,NA,NA,26771,Mike Dean,https://fbref.com/en/matches/5a33c81a/Norwich-City-Stoke-City-August-22-2015-Premier-League,0,0,4,0,20,7,18,10,16,0,0,1,0,6,1,12,15,5,2015-2016
