date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_touches,home_pressures,home_tackles,home_interceptions,home_blocks,home_shot_creating_actions,home_goal_creating_actions,home_passes_attempted,home_passes_completed,home_carries,home_passing_progressive_dist,home_carry_progressive_dist,home_dribble_attempts,home_dribble_success,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_touches,away_pressures,away_tackles,away_interceptions,away_blocks,away_shot_creating_actions,away_goal_creating_actions,away_passes_attempted,away_passes_completed,away_carries,away_passing_progressive_dist,away_carry_progressive_dist,away_dribble_attempts,away_dribble_success,away_fouls_committed,season
2017-08-19,Swansea City,Manchester Utd,0,4,0.4,2.6,20862,Jonathan Moss,https://fbref.com/en/matches/9c09e079/Swansea-City-Manchester-United-August-19-2017-Premier-League,0,0,1,0,6,0,558,149,24,13,7,7,0,440,336,373,2335,953,6,3,12,0,0,1,0,18,8,738,122,14,37,18,29,6,609,515,553,2760,1673,21,10,12,2017-2018
2017-08-19,Southampton,West Ham,3,2,2.1,1.7,31424,Lee Mason,https://fbref.com/en/matches/4dc6e9ad/Southampton-West-Ham-United-August-19-2017-Premier-League,2,2,1,0,12,3,705,121,13,7,11,28,6,619,504,461,2838,1607,13,10,18,0,0,1,1,15,8,428,138,15,8,10,21,2,326,219,193,2291,496,9,6,10,2017-2018
2017-08-19,Leicester City,Brighton,2,0,1.7,0.2,31902,Lee Probert,https://fbref.com/en/matches/e487b860/Leicester-City-Brighton-and-Hove-Albion-August-19-2017-Premier-League,0,0,1,0,14,3,568,138,15,4,12,15,2,460,360,331,2321,1205,16,11,8,0,0,0,0,5,2,681,84,15,4,14,4,0,575,473,407,3073,1346,11,8,10,2017-2018
2017-08-19,Bournemouth,Watford,0,2,1.3,1.8,10501,Roger East,https://fbref.com/en/matches/21fec287/Bournemouth-Watford-August-19-2017-Premier-League,0,0,1,0,6,2,571,64,11,7,20,7,0,460,338,329,2174,1154,9,7,6,0,0,3,0,18,6,517,111,13,15,15,26,0,403,288,282,2569,927,21,12,14,2017-2018
2017-08-19,Burnley,West Brom,0,1,1.5,0.8,19619,Martin Atkinson,https://fbref.com/en/matches/e868e7b5/Burnley-West-Bromwich-Albion-August-19-2017-Premier-League,0,0,1,0,21,1,629,92,9,4,12,23,0,540,409,419,3001,1523,13,9,12,0,0,0,1,8,2,373,70,8,12,19,11,2,256,142,161,1825,541,11,6,11,2017-2018
2017-08-19,Liverpool,Crystal Palace,1,0,2.3,0.5,53138,Kevin Friend,https://fbref.com/en/matches/ea1213ed/Liverpool-Crystal-Palace-August-19-2017-Premier-League,0,0,1,0,25,13,849,113,21,6,5,42,0,739,616,589,3651,1986,19,12,12,0,0,3,0,4,1,430,283,14,20,21,8,0,299,195,228,2355,557,17,11,13,2017-2018
2017-08-19,Stoke City,Arsenal,1,0,0.7,1.2,29459,Andre Marriner,https://fbref.com/en/matches/37f97732/Stoke-City-Arsenal-August-19-2017-Premier-League,0,0,0,0,10,4,338,129,12,2,24,16,2,221,136,165,1553,793,10,4,6,0,0,0,0,19,6,842,73,8,4,8,27,0,745,639,575,3714,2079,15,10,12,2017-2018
2017-08-20,Huddersfield,Newcastle Utd,1,0,0.3,1.4,24128,Craig Pawson,https://fbref.com/en/matches/3786388c/Huddersfield-Town-Newcastle-United-August-20-2017-Premier-League,0,0,3,0,7,3,639,164,27,8,23,6,2,472,370,342,2121,1157,17,6,13,0,0,4,0,13,5,583,197,28,7,15,22,0,453,325,338,2574,821,26,17,10,2017-2018
2017-08-20,Tottenham,Chelsea,1,2,0.6,0.8,73587,Anthony Taylor,https://fbref.com/en/matches/1bf15b95/Tottenham-Hotspur-Chelsea-August-20-2017-Premier-League,0,0,4,0,17,5,774,115,19,0,12,23,2,645,535,520,3821,1317,34,18,14,0,0,3,0,10,2,449,144,31,5,23,19,3,309,210,240,1981,889,21,12,21,2017-2018
2017-08-21,Manchester City,Everton,1,1,1.1,0.5,49108,Robert Madley,https://fbref.com/en/matches/424dc3f9/Manchester-City-Everton-August-21-2017-Premier-League,0,0,2,1,21,6,689,147,10,12,12,34,0,585,465,487,2917,1896,8,6,7,0,0,3,1,7,2,450,173,16,11,18,12,2,335,216,200,1596,415,6,3,9,2017-2018
2017-08-26,Bournemouth,Manchester City,1,2,0.4,1.6,10419,Mike Dean,https://fbref.com/en/matches/77beb1ff/Bournemouth-Manchester-City-August-26-2017-Premier-League,0,0,5,0,8,3,410,171,19,7,26,7,0,279,163,182,1275,465,11,9,14,0,0,5,1,18,8,802,91,8,8,13,26,4,676,568,566,3119,1899,17,11,14,2017-2018
2017-08-26,Crystal Palace,Swansea City,0,2,0.9,1.1,23477,Andre Marriner,https://fbref.com/en/matches/86d8c6b8/Crystal-Palace-Swansea-City-August-26-2017-Premier-League,0,0,4,0,16,3,654,149,18,6,8,27,0,543,451,417,3012,1429,11,9,9,0,0,1,0,7,3,592,129,20,3,11,10,4,497,393,352,2871,1083,14,10,7,2017-2018
2017-08-26,Watford,Brighton,0,0,0.3,0.9,20181,Graham Scott,https://fbref.com/en/matches/7bd57325/Watford-Brighton-and-Hove-Albion-August-26-2017-Premier-League,0,0,0,1,8,0,483,106,11,3,22,12,0,364,265,280,1928,948,20,13,7,0,0,1,0,16,2,596,120,17,1,13,22,0,497,397,375,2717,1449,15,8,18,2017-2018
2017-08-26,Huddersfield,Southampton,0,0,1.4,0.8,23548,Stuart Attwell,https://fbref.com/en/matches/2b22bafa/Huddersfield-Town-Southampton-August-26-2017-Premier-League,0,0,0,0,16,6,549,155,19,8,14,28,0,436,300,305,2439,887,14,10,11,0,0,1,0,6,2,669,155,17,7,24,12,0,550,414,389,2917,995,11,6,10,2017-2018
2017-08-26,Newcastle Utd,West Ham,3,0,3.3,0.5,52093,Niel Swarbrick,https://fbref.com/en/matches/b7de45b7/Newcastle-United-West-Ham-United-August-26-2017-Premier-League,0,0,1,0,18,8,431,203,19,9,16,31,6,323,201,208,2409,956,18,14,17,0,0,3,0,8,3,633,118,16,5,16,13,0,536,399,378,2739,953,19,14,11,2017-2018
2017-08-26,Manchester Utd,Leicester City,2,0,2.6,0.6,75021,Michael Oliver,https://fbref.com/en/matches/b841af28/Manchester-United-Leicester-City-August-26-2017-Premier-League,0,1,1,0,20,6,832,111,12,4,7,37,3,710,596,594,3197,2154,32,23,8,0,0,2,0,11,4,462,242,34,11,22,18,0,322,211,226,1767,834,20,13,7,2017-2018
2017-08-27,West Brom,Stoke City,1,1,0.6,1.2,22704,Anthony Taylor,https://fbref.com/en/matches/abccb71c/West-Bromwich-Albion-Stoke-City-August-27-2017-Premier-League,0,0,2,0,9,2,475,137,18,3,14,13,2,374,268,281,2039,975,16,8,10,0,0,2,0,15,2,619,137,20,2,15,25,0,476,397,369,2604,1386,31,22,9,2017-2018
2017-08-27,Chelsea,Everton,2,0,1.1,0.6,41382,Jonathan Moss,https://fbref.com/en/matches/5a276f0b/Chelsea-Everton-August-27-2017-Premier-League,0,0,2,0,18,7,738,146,14,5,10,32,3,630,528,491,3143,1794,31,17,12,0,0,2,0,7,0,600,209,18,9,15,11,0,487,388,372,2456,727,14,9,7,2017-2018
2017-08-27,Tottenham,Burnley,1,1,2.1,1.2,67862,Lee Mason,https://fbref.com/en/matches/9402c6ee/Tottenham-Hotspur-Burnley-August-27-2017-Premier-League,0,0,0,0,28,5,729,117,9,4,9,39,1,625,520,506,3246,2067,18,7,9,0,0,0,0,13,4,452,229,17,7,38,20,2,310,215,203,2278,714,9,6,9,2017-2018
2017-08-27,Liverpool,Arsenal,4,0,2.6,0.7,53206,Craig Pawson,https://fbref.com/en/matches/e4374144/Liverpool-Arsenal-August-27-2017-Premier-League,0,0,2,0,19,10,638,245,15,11,15,29,6,529,424,409,2502,1427,16,14,6,0,0,4,0,8,0,666,226,10,18,14,11,0,554,444,437,2588,1379,14,6,9,2017-2018
2017-09-09,Manchester City,Liverpool,5,0,2.8,0.8,54172,Jonathan Moss,https://fbref.com/en/matches/39dcce19/Manchester-City-Liverpool-September-9-2017-Premier-League,0,0,2,0,13,10,843,201,14,17,11,23,10,734,653,596,3249,1514,12,5,10,0,0,2,1,7,3,500,255,15,17,11,11,0,405,309,340,1988,1007,22,14,9,2017-2018
2017-09-09,Southampton,Watford,0,2,0.3,1,31435,Lee Probert,https://fbref.com/en/matches/bb0151f4/Southampton-Watford-September-9-2017-Premier-League,0,0,0,0,9,1,601,93,20,8,23,12,0,476,329,310,2382,1063,15,8,8,0,0,0,0,14,3,564,154,20,14,18,18,1,425,298,335,2516,1225,27,14,12,2017-2018
2017-09-09,Brighton,West Brom,3,1,0.5,0.7,30381,Chris Kavanagh,https://fbref.com/en/matches/b81fcf8d/Brighton-and-Hove-Albion-West-Bromwich-Albion-September-9-2017-Premier-League,0,0,2,0,12,6,588,111,17,11,19,18,6,476,370,339,2601,1406,1,1,9,0,0,0,0,12,3,599,75,4,4,13,16,2,508,387,377,2213,1477,17,12,4,2017-2018
2017-09-09,Leicester City,Chelsea,1,2,1.4,1.2,30923,Lee Mason,https://fbref.com/en/matches/733dcf07/Leicester-City-Chelsea-September-9-2017-Premier-League,1,1,1,0,8,1,475,73,13,10,27,10,1,366,265,293,2123,1031,18,6,11,0,0,0,0,16,6,646,132,16,12,16,27,4,520,420,406,2591,1846,15,11,8,2017-2018
2017-09-09,Everton,Tottenham,0,3,1,2,38835,Graham Scott,https://fbref.com/en/matches/2a7d4892/Everton-Tottenham-Hotspur-September-9-2017-Premier-League,0,0,3,0,12,1,629,187,17,15,16,15,0,509,389,407,2630,939,8,4,14,0,0,1,0,16,6,628,167,12,7,26,25,4,505,388,414,2643,1160,24,12,16,2017-2018
2017-09-09,Arsenal,Bournemouth,3,0,1.6,0.8,59262,Anthony Taylor,https://fbref.com/en/matches/2fab7d59/Arsenal-Bournemouth-September-9-2017-Premier-League,0,0,0,0,16,8,717,169,18,19,8,27,6,614,483,491,3103,1022,13,9,14,0,0,1,0,8,2,560,225,8,23,10,11,0,445,313,352,1776,1182,15,7,10,2017-2018
2017-09-09,Stoke City,Manchester Utd,2,2,1.1,2.1,29320,Niel Swarbrick,https://fbref.com/en/matches/06ec2f77/Stoke-City-Manchester-United-September-9-2017-Premier-League,0,0,0,0,9,5,462,92,15,9,18,16,4,359,264,272,2195,1080,14,11,10,0,0,0,0,19,9,694,120,8,7,13,34,3,609,509,540,2850,1456,17,12,11,2017-2018
2017-09-10,Burnley,Crystal Palace,1,0,0.4,1.7,18862,Michael Oliver,https://fbref.com/en/matches/96db0268/Burnley-Crystal-Palace-September-10-2017-Premier-League,0,0,1,0,4,2,422,239,15,5,32,6,1,312,170,145,1835,400,13,8,8,0,0,1,0,23,3,609,147,10,8,13,31,0,506,369,393,2564,1208,21,16,14,2017-2018
2017-09-10,Swansea City,Newcastle Utd,0,1,1.2,1.2,20872,Mike Jones,https://fbref.com/en/matches/d9c661eb/Swansea-City-Newcastle-United-September-10-2017-Premier-League,0,0,2,0,10,3,697,130,13,5,14,14,0,576,455,426,3232,1417,20,13,11,0,0,3,0,15,8,500,377,20,19,23,26,2,361,252,268,2273,967,14,7,15,2017-2018
2017-09-11,West Ham,Huddersfield,2,0,1.6,0.4,56977,Kevin Friend,https://fbref.com/en/matches/74758ffd/West-Ham-United-Huddersfield-Town-September-11-2017-Premier-League,0,0,1,0,20,3,493,96,13,15,24,29,3,372,250,274,2348,685,10,4,11,0,0,2,0,11,2,589,53,16,9,20,16,0,464,347,388,1969,1326,15,8,14,2017-2018
2017-09-15,Bournemouth,Brighton,2,1,1.2,0.7,10369,Craig Pawson,https://fbref.com/en/matches/00836893/Bournemouth-Brighton-and-Hove-Albion-September-15-2017-Premier-League,0,0,0,0,14,3,789,92,15,7,22,19,3,670,570,570,2663,2165,12,9,5,0,0,0,0,10,1,521,180,16,9,13,14,2,428,306,329,2519,790,13,5,12,2017-2018
2017-09-16,Crystal Palace,Southampton,0,1,1.2,1.1,24199,Robert Madley,https://fbref.com/en/matches/720202a0/Crystal-Palace-Southampton-September-16-2017-Premier-League,0,0,5,0,13,3,554,250,20,11,12,25,0,436,325,351,2830,1053,17,10,14,0,0,1,0,14,5,661,232,16,11,15,24,2,541,426,432,3071,1435,18,9,14,2017-2018
2017-09-16,Liverpool,Burnley,1,1,2.2,0.4,53231,Roger East,https://fbref.com/en/matches/ab422c29/Liverpool-Burnley-September-16-2017-Premier-League,0,0,1,0,36,10,825,153,7,3,8,64,2,715,598,639,3617,2251,26,18,7,0,0,2,0,5,3,414,294,17,6,35,8,2,276,181,144,2121,392,5,3,9,2017-2018
2017-09-16,Watford,Manchester City,0,6,0.6,3.4,20305,Anthony Taylor,https://fbref.com/en/matches/f9dc0d8f/Watford-Manchester-City-September-16-2017-Premier-League,0,0,2,0,7,1,442,114,7,17,24,8,0,328,246,231,1910,681,19,9,8,1,1,0,0,28,9,792,141,18,12,14,46,12,666,589,616,3396,2103,11,8,7,2017-2018
2017-09-16,West Brom,West Ham,0,0,0.5,0.3,24942,Paul Tierney,https://fbref.com/en/matches/e0e9e784/West-Bromwich-Albion-West-Ham-United-September-16-2017-Premier-League,0,0,2,0,6,1,390,236,12,12,12,10,0,307,217,239,1489,857,10,6,15,0,0,2,0,10,1,602,110,10,7,8,17,0,515,421,421,3111,1308,11,7,7,2017-2018
2017-09-16,Huddersfield,Leicester City,1,1,1,1.4,24129,Jonathan Moss,https://fbref.com/en/matches/8b0b0397/Huddersfield-Town-Leicester-City-September-16-2017-Premier-League,0,0,1,0,16,3,676,78,15,4,23,18,2,545,414,427,2757,1247,11,5,6,1,1,1,0,10,1,525,178,14,4,21,19,2,411,283,317,2492,961,17,7,6,2017-2018
2017-09-16,Newcastle Utd,Stoke City,2,1,1.9,0.8,51795,Stuart Attwell,https://fbref.com/en/matches/349276f6/Newcastle-United-Stoke-City-September-16-2017-Premier-League,0,0,3,0,15,4,446,49,16,7,16,21,4,333,218,241,1975,903,12,8,13,0,0,1,0,12,4,559,48,11,8,19,21,2,450,329,304,2471,925,17,11,11,2017-2018
2017-09-16,Tottenham,Swansea City,0,0,1.6,0.1,65366,Mike Dean,https://fbref.com/en/matches/bca1fa26/Tottenham-Hotspur-Swansea-City-September-16-2017-Premier-League,0,0,1,0,26,8,902,84,6,3,9,40,0,806,692,689,3434,2301,12,6,11,0,0,3,0,4,0,381,186,18,6,22,5,0,254,164,184,1708,398,15,11,9,2017-2018
2017-09-17,Chelsea,Arsenal,0,0,0.7,1.1,41478,Michael Oliver,https://fbref.com/en/matches/b015cd93/Chelsea-Arsenal-September-17-2017-Premier-League,0,0,2,1,13,4,661,151,13,9,17,18,0,540,410,452,2685,1245,16,7,11,0,0,3,0,10,2,647,134,20,19,21,15,0,532,408,430,2578,1074,5,4,15,2017-2018
2017-09-17,Manchester Utd,Everton,4,0,3.1,0.7,75042,Andre Marriner,https://fbref.com/en/matches/94bab527/Manchester-United-Everton-September-17-2017-Premier-League,1,1,1,0,15,5,622,147,7,11,15,24,7,518,410,393,2452,1456,12,6,15,0,0,1,0,8,3,651,108,21,8,14,11,0,527,426,375,3197,1055,11,7,14,2017-2018
2017-09-23,West Ham,Tottenham,2,3,0.9,1.8,56988,Michael Oliver,https://fbref.com/en/matches/8c97796b/West-Ham-United-Tottenham-Hotspur-September-23-2017-Premier-League,0,0,4,0,11,4,545,142,19,6,20,17,3,428,288,327,2587,968,12,7,10,0,0,3,1,16,6,558,226,18,11,16,26,4,423,306,353,2207,1406,12,6,20,2017-2018
2017-09-23,Southampton,Manchester Utd,0,1,1.1,1.1,31930,Craig Pawson,https://fbref.com/en/matches/3af86414/Southampton-Manchester-United-September-23-2017-Premier-League,0,0,1,0,14,3,680,84,18,10,16,21,0,586,472,502,3344,1515,13,10,12,0,0,4,0,9,4,521,232,11,18,18,13,1,391,301,272,2553,922,12,8,9,2017-2018
2017-09-23,Burnley,Huddersfield,0,0,0.3,0.4,20759,Chris Kavanagh,https://fbref.com/en/matches/6481f3d3/Burnley-Huddersfield-Town-September-23-2017-Premier-League,0,0,3,0,5,3,618,194,13,14,13,8,0,517,377,366,3261,1132,21,8,10,0,0,2,0,9,2,598,110,24,14,17,13,0,484,344,318,2617,861,8,5,14,2017-2018
2017-09-23,Everton,Bournemouth,2,1,2.1,0.9,38133,Martin Atkinson,https://fbref.com/en/matches/d255555f/Everton-Bournemouth-September-23-2017-Premier-League,0,0,3,0,17,4,578,218,16,10,15,28,3,464,359,347,2749,701,9,5,12,0,0,1,0,8,4,549,147,10,7,16,12,2,424,324,330,2113,1477,24,13,11,2017-2018
2017-09-23,Swansea City,Watford,1,2,1.4,1.7,20372,Lee Mason,https://fbref.com/en/matches/bb4b59af/Swansea-City-Watford-September-23-2017-Premier-League,0,0,1,0,10,4,579,255,20,11,12,14,1,472,348,378,2401,1299,5,4,10,0,0,3,0,9,4,592,134,12,4,14,7,1,457,358,388,2372,1146,18,10,16,2017-2018
2017-09-23,Stoke City,Chelsea,0,4,0.5,1.8,29661,Mike Dean,https://fbref.com/en/matches/3d438a3e/Stoke-City-Chelsea-September-23-2017-Premier-League,0,0,2,0,10,2,537,94,15,13,10,12,0,433,321,366,2313,1202,13,5,5,0,0,2,0,8,4,662,96,22,10,21,10,4,544,449,496,2722,1459,14,11,14,2017-2018
2017-09-23,Manchester City,Crystal Palace,5,0,3.8,0.4,53526,Niel Swarbrick,https://fbref.com/en/matches/63496f6c/Manchester-City-Crystal-Palace-September-23-2017-Premier-League,0,0,3,0,24,9,841,103,7,9,13,37,10,735,650,593,3837,2063,15,9,6,0,0,1,0,5,0,403,121,16,7,25,7,0,290,207,216,1719,908,16,13,7,2017-2018
2017-09-23,Leicester City,Liverpool,2,3,2.9,2,32004,Anthony Taylor,https://fbref.com/en/matches/4bdab275/Leicester-City-Liverpool-September-23-2017-Premier-League,0,1,3,0,11,6,537,167,14,14,25,14,1,416,254,252,1875,957,13,8,13,0,0,3,0,23,6,636,110,12,9,7,40,6,519,358,379,2724,1286,12,9,14,2017-2018
2017-09-24,Brighton,Newcastle Utd,1,0,1,1,30468,Andre Marriner,https://fbref.com/en/matches/a7efd775/Brighton-and-Hove-Albion-Newcastle-United-September-24-2017-Premier-League,0,0,2,0,7,3,596,129,17,8,21,12,2,483,369,343,2924,1108,14,5,7,0,0,1,0,17,5,588,161,13,11,8,22,0,485,376,421,2027,1358,16,10,8,2017-2018
2017-09-25,Arsenal,West Brom,2,0,2.1,1.1,59134,Robert Madley,https://fbref.com/en/matches/b46b6153/Arsenal-West-Bromwich-Albion-September-25-2017-Premier-League,1,1,1,0,16,4,742,111,12,11,8,26,3,631,532,553,3936,1866,11,6,8,0,0,4,0,8,2,400,118,15,8,13,11,0,295,199,238,1471,742,8,5,17,2017-2018
2017-09-30,Huddersfield,Tottenham,0,4,0.3,2.6,24169,Niel Swarbrick,https://fbref.com/en/matches/f25c2561/Huddersfield-Town-Tottenham-Hotspur-September-30-2017-Premier-League,0,0,1,0,7,1,549,235,22,14,18,7,0,433,299,265,2281,905,9,6,7,0,0,1,0,19,7,718,167,10,8,22,27,3,586,473,518,3219,1551,26,14,4,2017-2018
2017-09-30,Stoke City,Southampton,2,1,2.4,1.6,29285,Mike Jones,https://fbref.com/en/matches/44cd18c0/Stoke-City-Southampton-September-30-2017-Premier-League,0,1,1,0,15,5,401,97,14,6,20,23,3,279,178,180,1712,651,11,5,11,0,0,2,0,19,3,775,25,17,6,22,32,2,654,546,583,2943,1758,18,12,10,2017-2018
2017-09-30,Manchester Utd,Crystal Palace,4,0,2.6,0.6,75118,Mike Dean,https://fbref.com/en/matches/a720cc9e/Manchester-United-Crystal-Palace-September-30-2017-Premier-League,0,0,0,0,19,7,720,151,17,2,16,33,8,615,506,437,3169,1360,18,11,6,0,0,0,0,6,1,525,106,16,10,23,12,0,422,317,296,2377,1001,13,8,9,2017-2018
2017-09-30,Bournemouth,Leicester City,0,0,1.6,0.5,10444,Graham Scott,https://fbref.com/en/matches/c4ef65e4/Bournemouth-Leicester-City-September-30-2017-Premier-League,0,0,1,0,20,3,701,106,14,6,20,29,0,581,440,450,3222,2068,15,8,6,0,0,0,0,7,1,487,174,20,9,25,7,0,362,222,218,1812,801,11,6,10,2017-2018
2017-09-30,West Brom,Watford,2,2,1.5,1.5,24606,Michael Oliver,https://fbref.com/en/matches/d96be99d/West-Bromwich-Albion-Watford-September-30-2017-Premier-League,0,0,3,0,9,4,445,178,22,10,12,10,2,320,209,234,1839,1156,11,4,13,0,0,0,0,14,3,708,160,19,8,8,21,4,600,478,508,3145,1734,16,6,11,2017-2018
2017-09-30,West Ham,Swansea City,1,0,0.5,0.2,56922,Roger East,https://fbref.com/en/matches/6d059e4e/West-Ham-United-Swansea-City-September-30-2017-Premier-League,0,0,3,0,9,4,548,268,19,10,15,18,2,434,323,344,2681,1323,15,6,15,0,0,2,0,7,1,638,103,18,8,10,11,0,531,414,462,2514,1568,14,9,13,2017-2018
2017-09-30,Chelsea,Manchester City,0,1,0.3,1,41530,Martin Atkinson,https://fbref.com/en/matches/9ebfd27b/Chelsea-Manchester-City-September-30-2017-Premier-League,0,0,0,0,4,2,520,189,15,3,17,6,0,425,323,330,2263,996,14,8,8,0,0,2,0,18,6,788,66,15,9,14,29,2,680,589,529,3703,1766,23,13,13,2017-2018
2017-10-01,Arsenal,Brighton,2,0,2.3,0.6,59378,Kevin Friend,https://fbref.com/en/matches/304dc26b/Arsenal-Brighton-and-Hove-Albion-October-1-2017-Premier-League,0,0,0,0,26,9,820,190,12,13,15,40,3,705,608,604,3063,2017,13,11,7,0,0,2,0,11,1,500,134,5,12,23,17,0,377,281,325,2031,990,15,12,8,2017-2018
2017-10-01,Everton,Burnley,0,1,1.4,0.4,38448,Jonathan Moss,https://fbref.com/en/matches/275000a3/Everton-Burnley-October-1-2017-Premier-League,0,0,2,0,25,4,656,41,6,7,12,36,0,553,412,462,2878,1749,7,4,14,0,0,2,0,4,2,473,163,16,14,26,5,2,352,205,195,2270,657,7,4,7,2017-2018
2017-10-01,Newcastle Utd,Liverpool,1,1,0.4,1.8,52303,Craig Pawson,https://fbref.com/en/matches/b1b3ecb9/Newcastle-United-Liverpool-October-1-2017-Premier-League,0,0,1,0,8,5,439,46,13,15,18,9,0,316,215,204,1969,603,8,5,11,0,0,1,0,17,2,757,65,12,5,14,25,0,656,533,513,2991,1568,12,9,6,2017-2018
2017-10-14,Liverpool,Manchester Utd,0,0,1.5,0.3,52912,Martin Atkinson,https://fbref.com/en/matches/d7dce737/Liverpool-Manchester-United-October-14-2017-Premier-League,0,0,0,0,19,5,740,191,18,7,13,34,0,630,513,541,3022,2245,27,20,7,0,0,2,0,6,1,507,323,23,11,23,5,0,383,278,272,1967,768,12,8,13,2017-2018
2017-10-14,Swansea City,Huddersfield,2,0,1.5,0.6,20657,Paul Tierney,https://fbref.com/en/matches/dfe3c484/Swansea-City-Huddersfield-Town-October-14-2017-Premier-League,0,0,1,0,7,4,505,101,15,18,19,7,2,395,294,326,2456,950,13,6,13,0,0,5,0,8,2,672,190,16,8,14,12,0,568,466,498,2929,1867,13,10,16,2017-2018
