true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.45853418967112103,0.47009164429763883,0.011557454626517805,1.3357475744401782e-4,-0.09941520467836908,-0.5579493943494901,0.3113075266549628
