true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.3514671530333316,0.3155318681127408,-0.03593528492059078,0.0012913447023240392,0.41228070175440307,0.060813548721071475,0.003698287708050134
