true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.31045154665610153,0.3461737647319683,0.035722218075866785,0.0012760768642597837,0.5526315789473772,0.24218003229127572,0.05865116804060335
