true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.1700961373923215,0.07027337835795724,-0.09982275903436424,0.009964583221232748,-0.7134502923976622,-0.8835464297899838,0.7806542935946267
