true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.35956569863136956,0.2965668725837118,-0.06299882604765777,0.003968852083383044,0.5438596491228008,0.18429395049143127,0.03396426018773812
