true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.14957843277501923,0.2108248998152908,0.06124646704027156,0.003751129724915071,-0.26023391812866303,-0.4098123509036823,0.16794616295320283
