true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.666601160965264,0.6359263997820711,-0.0306747611831929,9.409409736459179e-4,1.4795321637426886,0.8129310027774246,0.6608568152767091
