true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.6420884128439357,0.6570182499242309,0.01492983708029516,2.2290003524415633e-4,0.3538011695906492,-0.2882872432532865,0.08310953462257957
