true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.07856654030084836,0.03476443592155942,-0.04380210437928894,0.0019186243480541236,-0.0029239766081927848,-0.08149051690904115,0.006640704346102721
