true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.6685786293889793,0.7140959026428152,0.04551727325383592,0.002071822164464367,1.6637426900584837,0.9951640606695045,0.9903515076482172
