true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
4.812517979989465e-4,0.0224047132576871,0.021923461459688154,4.8063816237443185e-4,-0.3538011695906416,-0.3542824213886406,0.1255160341049983
