true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.550379575080141,0.57084689883096,0.020467323750818944,4.189113415208373e-4,0.32163742690057834,-0.22874214817956268,0.052322970353801006
