true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.10504065860194835,0.11418219070833142,0.009141532106383077,8.356760925203261e-5,-0.7339181286549687,-0.8389587872569171,0.7038518467155971
