date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2018-03-11,Odd,Haugesund,1,2,NA,NA,4466,Tom Hagen,https://fbref.com/en/matches/a0afc33a/Odd-Haugesund-March-11-2018-Eliteserien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2018-03-11,Molde,Sandefjord,5,0,NA,NA,6218,Ola Nilsen,https://fbref.com/en/matches/a7e35e33/Molde-Sandefjord-March-11-2018-Eliteserien,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2018
2018-03-11,Bodø/Glimt,Lillestrøm,3,1,NA,NA,3484,Kristoffer Hagenes,https://fbref.com/en/matches/fc29cf71/BodoGlimt-Lillestrom-March-11-2018-Eliteserien,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018
2018-03-11,Strømsgodset,Stabæk,2,2,NA,NA,5199,Kai Erik Steen,https://fbref.com/en/matches/4bb5fe83/Stromsgodset-Stabaek-March-11-2018-Eliteserien,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2018
2018-03-11,Start,Tromsø,4,1,NA,NA,3068,Dag Vidar Hafsås,https://fbref.com/en/matches/d5372d6b/Start-Tromso-March-11-2018-Eliteserien,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2018
2018-03-11,Sarpsborg 08,Rosenborg,1,0,NA,NA,5201,Svein Oddvar Moen,https://fbref.com/en/matches/ff5b250e/Sarpsborg-08-Rosenborg-March-11-2018-Eliteserien,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2018
2018-03-12,Kristiansund,Vålerenga,0,1,NA,NA,3969,Tore Hansen,https://fbref.com/en/matches/cc07d768/Kristiansund-Valerenga-March-12-2018-Eliteserien,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018
2018-03-17,Lillestrøm,Sarpsborg 08,2,2,NA,NA,3842,Rohit Saggi,https://fbref.com/en/matches/1bf4c5b1/Lillestrom-Sarpsborg-08-March-17-2018-Eliteserien,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018
2018-03-17,Rosenborg,Kristiansund,2,2,NA,NA,14285,Espen Andreas Eskås,https://fbref.com/en/matches/7984a756/Rosenborg-Kristiansund-March-17-2018-Eliteserien,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2018
2018-03-18,Brann,Bodø/Glimt,2,0,NA,NA,8447,Tommy Skjerven,https://fbref.com/en/matches/3d99757b/Brann-BodoGlimt-March-18-2018-Eliteserien,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2018
