date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2015-08-22,Hellas Verona,Roma,1,1,NA,NA,22075,Marco Guida,https://fbref.com/en/matches/547fb8cb/Hellas-Verona-Roma-August-22-2015-Serie-A,0,0,2,0,12,7,22,15,9,0,0,1,0,20,7,13,9,11,2015-2016
2015-08-22,Lazio,Bologna,2,1,NA,NA,19464,Gianluca Rocchi,https://fbref.com/en/matches/0b5832be/Lazio-Bologna-August-22-2015-Serie-A,0,0,2,0,21,9,15,23,18,0,0,1,0,8,4,18,17,7,2015-2016
2015-08-23,Juventus,Udinese,0,1,NA,NA,38433,Paolo Mazzoleni,https://fbref.com/en/matches/3dcc5c61/Juventus-Udinese-August-23-2015-Serie-A,0,0,1,0,21,5,18,21,14,0,0,3,0,6,2,14,22,22,2015-2016
2015-08-23,Inter,Atalanta,1,0,NA,NA,37042,Giampaolo Calvarese,https://fbref.com/en/matches/aee42c56/Internazionale-Atalanta-August-23-2015-Serie-A,0,0,2,0,21,7,15,17,14,0,0,4,1,5,0,28,23,12,2015-2016
2015-08-23,Sassuolo,Napoli,2,1,NA,NA,13755,Daniele Doveri,https://fbref.com/en/matches/c5592d37/Sassuolo-Napoli-August-23-2015-Serie-A,0,0,4,0,15,6,14,21,12,0,0,2,0,14,3,23,2,21,2015-2016
2015-08-23,Palermo,Genoa,1,0,NA,NA,22608,Massimiliano Irrati,https://fbref.com/en/matches/b4f68d86/Palermo-Genoa-August-23-2015-Serie-A,0,0,1,0,19,6,18,16,10,0,0,1,0,11,3,21,25,13,2015-2016
2015-08-23,Frosinone,Torino,1,2,NA,NA,9000,Luca Banti,https://fbref.com/en/matches/bf437984/Frosinone-Torino-August-23-2015-Serie-A,0,0,2,0,13,3,21,14,10,0,0,2,0,26,7,24,15,11,2015-2016
2015-08-23,Fiorentina,Milan,2,0,NA,NA,33904,Paolo Valeri,https://fbref.com/en/matches/676f5049/Fiorentina-Milan-August-23-2015-Serie-A,1,1,4,0,13,7,18,20,18,0,0,4,1,9,0,13,17,16,2015-2016
2015-08-23,Empoli,Chievo,1,3,NA,NA,7309,Maurizio Mariani,https://fbref.com/en/matches/ea5694fb/Empoli-Chievo-August-23-2015-Serie-A,0,0,1,0,14,4,13,11,13,0,0,2,0,12,3,16,16,19,2015-2016
2015-08-23,Sampdoria,Carpi,5,2,NA,NA,21835,Michael Fabbri,https://fbref.com/en/matches/3bbaf284/Sampdoria-Carpi-August-23-2015-Serie-A,1,1,3,1,10,7,17,20,15,0,1,3,0,25,8,8,13,16,2015-2016
2015-08-29,Bologna,Sassuolo,0,1,NA,NA,15732,Carmine Russo,https://fbref.com/en/matches/473c59fe/Bologna-Sassuolo-August-29-2015-Serie-A,0,0,3,0,6,2,20,25,15,0,0,1,0,9,2,15,32,13,2015-2016
2015-08-29,Milan,Empoli,2,1,NA,NA,34382,Piero Giacomelli,https://fbref.com/en/matches/a1d0c9a3/Milan-Empoli-August-29-2015-Serie-A,0,0,0,0,6,4,15,24,20,0,0,2,0,18,3,14,16,16,2015-2016
2015-08-30,Roma,Juventus,2,1,NA,NA,56040,Nicola Rizzoli,https://fbref.com/en/matches/e467f54e/Roma-Juventus-August-30-2015-Serie-A,0,0,3,0,18,7,15,13,15,0,0,4,2,10,2,11,10,16,2015-2016
2015-08-30,Chievo,Lazio,4,0,NA,NA,10000,Marco Di Bello,https://fbref.com/en/matches/cf5ba611/Chievo-Lazio-August-30-2015-Serie-A,0,0,0,0,9,5,25,21,11,0,0,1,0,13,2,12,14,14,2015-2016
2015-08-30,Atalanta,Frosinone,2,0,NA,NA,14546,Domenico Celi,https://fbref.com/en/matches/1db12402/Atalanta-Frosinone-August-30-2015-Serie-A,0,1,1,0,25,11,24,16,9,0,0,4,0,14,4,11,21,13,2015-2016
2015-08-30,Napoli,Sampdoria,2,2,NA,NA,25128,Andrea Gervasoni,https://fbref.com/en/matches/d804c60f/Napoli-Sampdoria-August-30-2015-Serie-A,0,0,0,0,27,7,21,5,9,1,1,2,0,9,4,15,17,8,2015-2016
2015-08-30,Udinese,Palermo,0,1,NA,NA,13200,Antonio Damato,https://fbref.com/en/matches/03cdfbb3/Udinese-Palermo-August-30-2015-Serie-A,0,0,4,0,25,7,19,24,16,0,0,4,1,5,1,12,15,15,2015-2016
2015-08-30,Carpi,Inter,1,2,NA,NA,10591,Davide Massa,https://fbref.com/en/matches/fb7b4bf4/Carpi-Internazionale-August-30-2015-Serie-A,0,0,3,0,10,5,23,27,11,1,1,4,0,12,5,15,13,17,2015-2016
2015-08-30,Torino,Fiorentina,3,1,NA,NA,28482,Paolo Tagliavento,https://fbref.com/en/matches/92ee14e1/Torino-Fiorentina-August-30-2015-Serie-A,0,0,2,0,10,6,20,10,15,0,0,3,0,8,5,6,16,10,2015-2016
2015-08-30,Genoa,Hellas Verona,2,0,NA,NA,19462,Daniele Orsato,https://fbref.com/en/matches/cfc9a825/Genoa-Hellas-Verona-August-30-2015-Serie-A,0,0,2,0,20,6,12,15,19,0,0,2,0,12,2,17,17,13,2015-2016
2015-09-12,Fiorentina,Genoa,1,0,NA,NA,30048,Daniele Doveri,https://fbref.com/en/matches/e7ca04fb/Fiorentina-Genoa-September-12-2015-Serie-A,0,0,4,1,11,3,8,15,19,0,0,4,0,12,1,8,13,21,2015-2016
2015-09-12,Frosinone,Roma,0,2,NA,NA,9000,Andrea Gervasoni,https://fbref.com/en/matches/592a585f/Frosinone-Roma-September-12-2015-Serie-A,0,0,4,0,18,5,21,11,16,0,0,3,0,20,3,12,14,15,2015-2016
2015-09-12,Juventus,Chievo,1,1,NA,NA,29250,Marco Guida,https://fbref.com/en/matches/c915dcd3/Juventus-Chievo-September-12-2015-Serie-A,1,1,3,0,26,7,11,11,21,0,0,5,0,6,3,23,19,20,2015-2016
2015-09-13,Hellas Verona,Torino,2,2,NA,NA,17868,Massimiliano Irrati,https://fbref.com/en/matches/bee0e07a/Hellas-Verona-Torino-September-13-2015-Serie-A,1,1,5,0,12,3,7,17,18,0,0,2,0,10,5,19,16,20,2015-2016
2015-09-13,Sassuolo,Atalanta,2,2,NA,NA,8644,Maurizio Mariani,https://fbref.com/en/matches/840db7a4/Sassuolo-Atalanta-September-13-2015-Serie-A,0,1,5,1,9,8,18,11,21,0,1,6,1,9,4,30,16,19,2015-2016
2015-09-13,Palermo,Carpi,2,2,NA,NA,20250,Claudio Gavillucci,https://fbref.com/en/matches/e033e509/Palermo-Carpi-September-13-2015-Serie-A,0,0,3,0,13,6,25,3,16,0,0,3,0,9,2,18,23,18,2015-2016
2015-09-13,Empoli,Napoli,2,2,NA,NA,9632,Luca Banti,https://fbref.com/en/matches/afefa03d/Empoli-Napoli-September-13-2015-Serie-A,0,0,2,0,16,2,14,17,12,0,0,4,0,17,4,18,12,14,2015-2016
2015-09-13,Lazio,Udinese,2,0,NA,NA,25000,Giampaolo Calvarese,https://fbref.com/en/matches/9718687f/Lazio-Udinese-September-13-2015-Serie-A,0,0,0,0,14,8,16,19,17,0,0,1,0,11,5,15,18,13,2015-2016
2015-09-13,Inter,Milan,1,0,NA,NA,79154,Gianluca Rocchi,https://fbref.com/en/matches/f1292446/Internazionale-Milan-September-13-2015-Serie-A,0,0,2,0,16,4,26,14,19,0,0,3,0,19,3,14,15,16,2015-2016
2015-09-14,Sampdoria,Bologna,2,0,NA,NA,20976,Angelo Cervellera,https://fbref.com/en/matches/99941d63/Sampdoria-Bologna-September-14-2015-Serie-A,0,0,1,0,12,4,26,11,11,0,0,5,1,9,2,23,15,15,2015-2016
2015-09-19,Udinese,Empoli,1,2,NA,NA,14000,Michael Fabbri,https://fbref.com/en/matches/3c89c2cf/Udinese-Empoli-September-19-2015-Serie-A,0,0,6,1,7,2,28,14,26,0,0,3,0,12,6,15,11,14,2015-2016
2015-09-19,Milan,Palermo,3,2,NA,NA,33689,Carmine Russo,https://fbref.com/en/matches/f951b207/Milan-Palermo-September-19-2015-Serie-A,0,0,1,0,18,8,33,23,8,0,0,2,0,13,3,32,10,8,2015-2016
2015-09-20,Chievo,Inter,0,1,NA,NA,19500,Paolo Tagliavento,https://fbref.com/en/matches/d9105ded/Chievo-Internazionale-September-20-2015-Serie-A,0,0,4,0,15,2,28,31,17,0,0,1,0,14,3,11,9,13,2015-2016
2015-09-20,Genoa,Juventus,0,2,NA,NA,25115,Paolo Valeri,https://fbref.com/en/matches/7b97ddea/Genoa-Juventus-September-20-2015-Serie-A,0,0,3,1,7,0,14,18,21,1,1,4,0,13,4,24,15,23,2015-2016
2015-09-20,Atalanta,Hellas Verona,1,1,NA,NA,14323,Fabio Maresca,https://fbref.com/en/matches/68818078/Atalanta-Hellas-Verona-September-20-2015-Serie-A,0,0,3,0,15,3,11,21,21,0,0,5,1,9,3,16,11,19,2015-2016
2015-09-20,Roma,Sassuolo,2,2,NA,NA,60133,Davide Massa,https://fbref.com/en/matches/fe0ced90/Roma-Sassuolo-September-20-2015-Serie-A,0,0,2,0,21,7,17,16,15,0,0,3,0,12,4,19,19,15,2015-2016
2015-09-20,Bologna,Frosinone,1,0,NA,NA,28436,Daniele Orsato,https://fbref.com/en/matches/6a1c76c5/Bologna-Frosinone-September-20-2015-Serie-A,0,0,4,0,12,2,24,26,19,0,0,5,0,20,6,18,23,17,2015-2016
2015-09-20,Torino,Sampdoria,2,0,NA,NA,13590,Piero Giacomelli,https://fbref.com/en/matches/3214844a/Torino-Sampdoria-September-20-2015-Serie-A,0,0,2,0,19,8,20,28,9,0,0,3,0,13,5,9,13,10,2015-2016
2015-09-20,Carpi,Fiorentina,0,1,NA,NA,7981,Marco Di Bello,https://fbref.com/en/matches/5e545157/Carpi-Fiorentina-September-20-2015-Serie-A,0,0,3,0,12,3,30,25,21,0,0,4,0,8,2,22,9,15,2015-2016
2015-09-20,Napoli,Lazio,5,0,NA,NA,18766,Antonio Damato,https://fbref.com/en/matches/6765aed7/Napoli-Lazio-September-20-2015-Serie-A,0,0,1,0,19,10,15,11,12,0,0,2,0,9,1,17,29,12,2015-2016
2015-09-22,Udinese,Milan,2,3,NA,NA,26774,Daniele Doveri,https://fbref.com/en/matches/f8dc36ca/Udinese-Milan-September-22-2015-Serie-A,0,0,6,1,11,3,21,22,24,0,0,3,0,9,3,19,17,21,2015-2016
2015-09-23,Palermo,Sassuolo,0,1,NA,NA,17730,Luca Pairetto,https://fbref.com/en/matches/f675046c/Palermo-Sassuolo-September-23-2015-Serie-A,0,0,2,1,9,2,28,16,21,0,0,6,0,13,4,26,24,15,2015-2016
2015-09-23,Juventus,Frosinone,1,1,NA,NA,35973,Angelo Cervellera,https://fbref.com/en/matches/d92b78e3/Juventus-Frosinone-September-23-2015-Serie-A,0,0,2,0,36,7,12,14,16,0,0,3,0,9,1,22,15,10,2015-2016
2015-09-23,Fiorentina,Bologna,2,0,NA,NA,25085,Giampaolo Calvarese,https://fbref.com/en/matches/9ebe2509/Fiorentina-Bologna-September-23-2015-Serie-A,0,0,1,0,18,4,25,14,15,0,0,2,0,3,1,22,29,12,2015-2016
2015-09-23,Inter,Hellas Verona,1,0,NA,NA,34548,Carmine Russo,https://fbref.com/en/matches/7a07ccd9/Internazionale-Hellas-Verona-September-23-2015-Serie-A,0,0,4,0,17,4,17,10,12,0,0,4,0,7,1,18,12,8,2015-2016
2015-09-23,Sampdoria,Roma,2,1,NA,NA,21769,Luca Banti,https://fbref.com/en/matches/292a6d71/Sampdoria-Roma-September-23-2015-Serie-A,0,0,6,0,6,3,28,15,14,0,0,3,0,24,8,16,17,15,2015-2016
2015-09-23,Carpi,Napoli,0,0,NA,NA,9950,Gianluca Rocchi,https://fbref.com/en/matches/9b189e74/Carpi-Napoli-September-23-2015-Serie-A,0,0,3,0,11,1,17,18,13,0,0,3,0,22,4,14,14,16,2015-2016
2015-09-23,Lazio,Genoa,2,0,NA,NA,28716,Nicola Rizzoli,https://fbref.com/en/matches/93faf46e/Lazio-Genoa-September-23-2015-Serie-A,0,0,4,0,10,3,17,21,19,0,0,4,2,10,3,22,14,12,2015-2016
2015-09-23,Chievo,Torino,1,0,NA,NA,10000,Domenico Celi,https://fbref.com/en/matches/aba1b2c8/Chievo-Torino-September-23-2015-Serie-A,0,0,3,0,10,5,17,8,12,0,0,3,0,4,1,11,21,13,2015-2016
2015-09-24,Empoli,Atalanta,0,1,NA,NA,7625,Claudio Gavillucci,https://fbref.com/en/matches/9e7cd92a/Empoli-Atalanta-September-24-2015-Serie-A,0,0,2,0,10,1,12,24,12,0,0,4,0,13,3,28,40,19,2015-2016
