date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_touches,home_pressures,home_tackles,home_interceptions,home_blocks,home_shot_creating_actions,home_goal_creating_actions,home_passes_attempted,home_passes_completed,home_carries,home_passing_progressive_dist,home_carry_progressive_dist,home_dribble_attempts,home_dribble_success,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_touches,away_pressures,away_tackles,away_interceptions,away_blocks,away_shot_creating_actions,away_goal_creating_actions,away_passes_attempted,away_passes_completed,away_carries,away_passing_progressive_dist,away_carry_progressive_dist,away_dribble_attempts,away_dribble_success,away_fouls_committed,season
2017-08-26,Benevento,Bologna,0,1,1.5,1.3,11054,Giampaolo Calvarese,https://fbref.com/en/matches/cc6d08ce/Benevento-Bologna-August-26-2017-Serie-A,0,0,1,0,19,6,577,128,17,9,10,28,0,463,347,398,2866,1398,17,11,11,0,0,2,0,13,4,590,162,18,8,13,18,2,466,352,405,2718,1078,18,14,13,2017-2018
2017-08-26,Genoa,Juventus,2,4,1.3,1.9,26296,Luca Banti,https://fbref.com/en/matches/bcf8af9e/Genoa-Juventus-August-26-2017-Serie-A,1,1,4,0,9,2,572,143,9,11,18,14,2,488,401,452,2297,1668,11,8,13,1,1,3,0,16,6,735,116,14,13,9,24,7,647,557,602,3471,1417,12,11,8,2017-2018
2017-08-26,Roma,Inter,1,3,1.3,2.5,49388,Massimiliano Irrati,https://fbref.com/en/matches/b8f79753/Roma-Internazionale-August-26-2017-Serie-A,0,0,1,0,19,2,585,118,10,10,21,29,2,491,392,441,3026,1434,17,14,12,0,0,1,0,15,8,616,135,12,9,22,27,6,508,418,465,2608,1553,12,8,8,2017-2018
2017-08-27,Torino,Sassuolo,3,0,2.3,0.8,18289,Paolo Mazzoleni,https://fbref.com/en/matches/35ece6cc/Torino-Sassuolo-August-27-2017-Serie-A,0,0,1,0,15,6,504,117,6,6,21,25,5,389,301,330,2383,1278,24,16,14,0,0,1,0,21,1,470,100,10,7,11,33,0,377,279,280,2342,966,9,7,16,2017-2018
2017-08-27,Fiorentina,Sampdoria,1,2,2.6,2.3,25611,Daniele Doveri,https://fbref.com/en/matches/c0a267bc/Fiorentina-Sampdoria-August-27-2017-Serie-A,0,0,3,0,28,10,626,112,21,14,12,37,2,512,385,422,2834,1401,10,5,20,1,1,4,0,11,4,528,172,12,11,24,17,1,379,275,308,1829,986,15,7,11,2017-2018
2017-08-27,Chievo,Lazio,1,2,1,0.6,10000,Gianluca Manganiello,https://fbref.com/en/matches/fe1b3ecb/Chievo-Lazio-August-27-2017-Serie-A,0,0,1,0,15,5,594,186,15,28,17,25,0,489,383,432,3020,1122,15,7,8,0,0,1,0,13,3,609,169,12,16,12,21,3,513,402,446,3066,1580,21,13,8,2017-2018
2017-08-27,Milan,Cagliari,2,1,1.1,0.9,49525,Luca Pairetto,https://fbref.com/en/matches/75ebe4c6/Milan-Cagliari-August-27-2017-Serie-A,0,0,2,0,15,6,535,159,8,9,17,24,4,437,355,386,2642,1225,11,7,20,0,0,1,0,14,4,565,134,13,9,10,25,2,467,376,384,2472,993,12,7,17,2017-2018
2017-08-27,Crotone,Hellas Verona,0,0,1.1,0.2,9158,Marco Guida,https://fbref.com/en/matches/637558a1/Crotone-Hellas-Verona-August-27-2017-Serie-A,0,0,1,0,13,4,445,189,12,19,14,17,0,342,202,234,2340,609,19,8,13,0,0,3,0,5,0,672,148,15,16,8,9,0,576,433,472,2956,1081,18,12,11,2017-2018
2017-08-27,SPAL,Udinese,3,2,1.7,1.3,11000,Paolo Valeri,https://fbref.com/en/matches/588d7ade/SPAL-Udinese-August-27-2017-Serie-A,0,0,3,0,10,4,531,140,14,13,11,13,4,431,350,381,2837,1516,16,7,9,1,1,1,0,12,2,572,179,13,10,12,18,3,494,398,417,3174,1426,10,5,16,2017-2018
2017-08-27,Napoli,Atalanta,3,1,1.2,1.1,35102,Marco Di Bello,https://fbref.com/en/matches/5ad1604c/Napoli-Atalanta-August-27-2017-Serie-A,0,0,1,0,10,5,717,211,12,15,13,17,4,613,493,545,3370,1614,30,16,15,0,0,2,0,15,3,551,167,24,23,13,23,2,438,325,332,2648,1005,25,15,9,2017-2018
2017-09-09,Juventus,Chievo,3,0,1.6,0.7,39457,Michael Fabbri,https://fbref.com/en/matches/1025d70b/Juventus-Chievo-September-9-2017-Serie-A,0,0,2,0,15,4,694,152,19,11,12,26,5,590,508,503,3132,1458,24,16,15,0,0,1,0,15,2,559,234,21,24,19,25,0,441,358,350,2486,908,9,5,7,2017-2018
2017-09-10,Inter,SPAL,2,0,1.9,0.8,57235,Claudio Gavillucci,https://fbref.com/en/matches/8815cfb6/Internazionale-SPAL-September-10-2017-Serie-A,1,1,2,0,19,6,788,135,15,6,10,34,3,696,611,652,3046,1950,17,12,14,0,0,2,0,11,1,518,197,10,23,14,16,0,404,340,375,2134,1399,21,14,13,2017-2018
2017-09-10,Hellas Verona,Fiorentina,0,5,0.8,3.4,18181,Antonio Damato,https://fbref.com/en/matches/e337b2c7/Hellas-Verona-Fiorentina-September-10-2017-Serie-A,0,0,2,0,13,3,537,98,11,18,8,15,0,451,346,389,2463,946,11,11,12,1,1,1,0,21,10,708,126,11,26,14,35,9,605,510,550,3561,1269,13,8,12,2017-2018
2017-09-10,Cagliari,Crotone,1,0,1.4,0.5,14076,Daniele Doveri,https://fbref.com/en/matches/434dd57a/Cagliari-Crotone-September-10-2017-Serie-A,0,0,2,0,13,4,665,130,15,9,16,18,2,563,420,469,3516,876,16,10,16,0,0,1,0,8,2,485,142,14,17,13,12,0,378,245,284,2441,898,16,12,16,2017-2018
2017-09-10,Atalanta,Sassuolo,2,1,0.5,1.4,16120,Gianluca Manganiello,https://fbref.com/en/matches/5fdee516/Atalanta-Sassuolo-September-10-2017-Serie-A,0,0,0,0,9,3,564,169,23,17,16,14,4,436,304,346,2671,1095,22,16,13,0,0,1,0,16,3,592,160,18,13,15,23,2,465,325,294,2684,982,12,5,18,2017-2018
2017-09-10,Udinese,Genoa,1,0,1.1,0.7,2370,Fabio Maresca,https://fbref.com/en/matches/42c18e6c/Udinese-Genoa-September-10-2017-Serie-A,0,0,4,1,14,5,528,138,11,13,30,17,1,416,314,361,2088,1022,12,6,12,0,0,0,1,15,2,681,99,12,8,11,25,0,586,464,506,2570,1595,14,11,17,2017-2018
2017-09-10,Lazio,Milan,4,1,2.2,1.7,30000,Gianluca Rocchi,https://fbref.com/en/matches/991aafeb/Lazio-Milan-September-10-2017-Serie-A,1,1,2,1,11,5,565,111,21,13,15,20,8,450,354,369,2836,1189,18,12,14,0,0,1,0,19,6,779,148,14,6,16,32,1,668,570,628,3249,1501,20,13,12,2017-2018
2017-09-10,Benevento,Torino,0,1,1,1,11416,Rosario Abisso,https://fbref.com/en/matches/ffc59c89/Benevento-Torino-September-10-2017-Serie-A,0,0,2,0,15,6,437,231,20,30,21,22,0,315,225,292,1852,1350,19,13,13,0,0,2,0,17,6,686,110,6,12,14,29,2,571,485,525,3044,1951,27,17,22,2017-2018
2017-09-10,Bologna,Napoli,0,3,0.4,2,22398,Piero Giacomelli,https://fbref.com/en/matches/80cb1759/Bologna-Napoli-September-10-2017-Serie-A,0,0,5,0,5,2,557,244,21,7,21,7,0,430,340,326,2629,749,28,18,10,0,0,1,0,16,6,850,149,21,12,7,24,4,749,655,630,3453,1947,28,16,16,2017-2018
2017-09-16,Crotone,Inter,0,2,0.8,0.6,13422,Luca Banti,https://fbref.com/en/matches/c1705a6c/Crotone-Internazionale-September-16-2017-Serie-A,0,0,1,0,12,5,416,229,13,16,21,16,0,309,198,231,1827,815,12,4,10,0,0,2,0,9,4,718,152,14,8,13,14,4,630,511,550,2894,1835,17,13,6,2017-2018
2017-09-16,Fiorentina,Bologna,2,1,0.7,0.5,23802,Paolo Valeri,https://fbref.com/en/matches/a7c7efe2/Fiorentina-Bologna-September-16-2017-Serie-A,0,0,1,0,14,4,648,173,25,4,6,20,3,548,440,420,2659,1433,18,10,16,0,0,3,0,6,2,559,122,25,10,18,10,2,443,332,346,2595,1129,22,17,8,2017-2018
2017-09-16,Roma,Hellas Verona,3,0,4.6,0.5,29045,Luca Pairetto,https://fbref.com/en/matches/04d25fa7/Roma-Hellas-Verona-September-16-2017-Serie-A,0,0,1,0,32,10,714,111,9,6,12,57,6,620,554,561,3748,2009,21,11,8,0,0,2,1,8,0,447,146,15,13,17,13,0,350,280,298,2194,1379,14,8,12,2017-2018
2017-09-17,Sassuolo,Juventus,1,3,1.6,0.9,21584,Davide Massa,https://fbref.com/en/matches/8b8a0f49/Sassuolo-Juventus-September-17-2017-Serie-A,0,0,1,0,12,3,524,276,23,14,18,20,1,419,305,321,1895,867,9,8,15,0,0,2,0,15,6,767,122,12,16,20,20,6,649,548,576,3147,1320,17,10,14,2017-2018
2017-09-17,Torino,Sampdoria,2,2,1.7,1,19879,Paolo Tagliavento,https://fbref.com/en/matches/a72bc592/Torino-Sampdoria-September-17-2017-Serie-A,0,0,2,0,13,3,602,188,19,5,10,23,3,498,395,410,2609,1204,20,16,14,0,0,1,0,11,5,625,182,25,10,14,15,4,512,414,432,2788,1042,10,8,15,2017-2018
2017-09-17,SPAL,Cagliari,0,2,0.7,1.2,10979,Eugenio Abbattista,https://fbref.com/en/matches/483b9018/SPAL-Cagliari-September-17-2017-Serie-A,0,0,1,0,12,3,588,166,19,8,11,19,0,460,383,414,2640,1752,24,15,12,0,0,3,0,12,3,580,151,23,5,20,18,4,466,382,419,2591,1141,17,11,21,2017-2018
2017-09-17,Napoli,Benevento,6,0,4.9,0.2,49137,Massimiliano Irrati,https://fbref.com/en/matches/c9e2e615/Napoli-Benevento-September-17-2017-Serie-A,2,2,0,0,25,12,1064,196,21,8,14,44,10,957,872,896,4415,1863,23,16,6,0,0,1,0,6,0,509,172,15,8,20,9,0,402,311,322,2219,1098,29,17,8,2017-2018
2017-09-17,Milan,Udinese,2,1,2.5,0.4,49473,Marco Guida,https://fbref.com/en/matches/c92738a9/Milan-Udinese-September-17-2017-Serie-A,0,0,1,0,22,6,723,153,12,9,16,32,4,602,506,479,3256,1341,11,8,13,0,0,2,0,4,2,550,144,13,16,14,6,0,447,341,353,2148,955,10,8,11,2017-2018
2017-09-17,Chievo,Atalanta,1,1,1.3,1.6,10000,Maurizio Mariani,https://fbref.com/en/matches/9150c653/Chievo-Atalanta-September-17-2017-Serie-A,0,0,2,0,15,4,525,231,33,14,17,18,2,382,268,278,2519,614,11,7,14,1,1,0,0,9,5,840,150,15,15,18,10,2,713,593,582,3421,1510,17,9,11,2017-2018
2017-09-17,Genoa,Lazio,2,3,0.3,3,19065,Daniele Orsato,https://fbref.com/en/matches/249894c0/Genoa-Lazio-September-17-2017-Serie-A,0,0,1,0,5,4,622,189,22,12,13,7,2,514,414,420,2418,1386,14,9,10,0,0,2,0,18,6,718,140,23,18,11,28,3,602,514,561,2905,2244,23,14,12,2017-2018
2017-09-19,Bologna,Inter,1,1,0.8,1.4,26067,Marco Di Bello,https://fbref.com/en/matches/211de580/Bologna-Internazionale-September-19-2017-Serie-A,0,0,4,0,14,3,552,177,19,14,17,25,2,406,320,342,2606,1184,23,18,12,1,1,3,0,10,2,655,186,15,8,15,15,2,560,456,442,2817,1388,17,9,18,2017-2018
2017-09-20,Benevento,Roma,0,4,1.1,2.2,14839,Michael Fabbri,https://fbref.com/en/matches/7774872f/Benevento-Roma-September-20-2017-Serie-A,0,0,2,0,15,5,516,193,24,12,15,24,0,395,319,319,2427,1384,23,14,11,0,0,0,0,21,6,770,135,19,13,9,41,7,660,586,592,3722,2199,24,14,8,2017-2018
2017-09-20,Juventus,Fiorentina,1,0,0.9,0.4,35652,Daniele Doveri,https://fbref.com/en/matches/df63c31b/Juventus-Fiorentina-September-20-2017-Serie-A,0,0,1,0,13,5,762,157,24,7,20,22,2,645,557,557,3104,1562,23,14,11,0,0,3,1,10,0,558,194,21,10,21,12,0,433,352,367,2368,1096,25,11,23,2017-2018
2017-09-20,Cagliari,Sassuolo,0,1,1.8,2.3,13898,Claudio Gavillucci,https://fbref.com/en/matches/e03443c5/Cagliari-Sassuolo-September-20-2017-Serie-A,0,0,3,0,15,2,687,194,25,13,14,25,0,555,422,404,3079,1149,12,8,21,1,2,3,0,11,4,594,152,19,21,19,22,2,439,320,354,2561,1307,23,14,11,2017-2018
2017-09-20,Udinese,Torino,2,3,2.2,1.6,14793,Gianluca Rocchi,https://fbref.com/en/matches/5fd718e6/Udinese-Torino-September-20-2017-Serie-A,1,1,1,0,14,4,596,166,16,13,13,25,2,482,372,338,3124,1141,18,8,17,0,0,5,0,13,8,621,104,29,18,15,24,4,478,374,390,2453,1548,26,19,14,2017-2018
2017-09-20,Hellas Verona,Sampdoria,0,0,0.6,1.2,14690,Gianluca Manganiello,https://fbref.com/en/matches/32953cae/Hellas-Verona-Sampdoria-September-20-2017-Serie-A,0,0,3,0,13,4,507,165,28,20,13,19,0,373,275,289,2271,1123,11,6,17,0,0,1,0,14,5,766,152,12,11,15,24,0,650,548,483,3386,1678,18,11,6,2017-2018
2017-09-20,Milan,SPAL,2,0,2.2,0.1,45343,Rosario Abisso,https://fbref.com/en/matches/a5a2e924/Milan-SPAL-September-20-2017-Serie-A,2,2,1,0,18,5,699,174,20,11,13,35,4,570,491,448,3027,1707,8,5,19,0,0,2,0,3,0,542,108,16,14,18,4,0,426,330,318,2310,1412,14,8,15,2017-2018
2017-09-20,Lazio,Napoli,1,4,0.2,2.6,28000,Antonio Damato,https://fbref.com/en/matches/6e58c3a7/Lazio-Napoli-September-20-2017-Serie-A,0,0,2,0,4,2,599,132,21,19,16,8,2,487,394,385,2557,1103,28,22,10,1,1,3,0,16,10,916,207,22,8,9,32,7,813,719,608,3415,1515,17,9,13,2017-2018
2017-09-20,Atalanta,Crotone,5,1,3.6,0.5,16378,Marco Piccinini,https://fbref.com/en/matches/ba1981a2/Atalanta-Crotone-September-20-2017-Serie-A,1,1,0,0,15,11,868,98,17,15,9,30,9,742,646,616,3999,1581,19,17,5,0,0,1,0,8,5,582,233,25,14,14,9,2,468,362,422,2660,996,15,13,19,2017-2018
2017-09-20,Genoa,Chievo,1,1,1,1.1,18376,Paolo Mazzoleni,https://fbref.com/en/matches/ff8c255e/Genoa-Chievo-September-20-2017-Serie-A,0,0,1,0,12,2,650,184,19,11,10,15,1,539,421,433,2240,1428,13,8,19,0,0,2,0,16,7,627,151,11,3,14,28,2,501,399,404,2978,1206,14,7,6,2017-2018
2017-09-23,Roma,Udinese,3,1,3.4,1.2,32457,Davide Massa,https://fbref.com/en/matches/9eb2cc14/Roma-Udinese-September-23-2017-Serie-A,0,1,0,0,18,8,692,134,12,10,12,30,4,606,501,541,3185,1629,15,11,9,0,0,1,0,15,5,503,202,8,5,27,26,1,401,304,327,2429,868,14,8,10,2017-2018
2017-09-23,SPAL,Napoli,2,3,0.3,1.7,12650,Maurizio Mariani,https://fbref.com/en/matches/4e8318b9/SPAL-Napoli-September-23-2017-Serie-A,0,0,3,0,6,2,553,116,17,14,15,9,3,456,371,385,2512,870,15,11,9,0,0,1,0,27,18,793,152,11,12,17,43,5,685,604,525,3105,1904,19,9,15,2017-2018
2017-09-23,Juventus,Torino,4,0,2.7,0.3,40856,Piero Giacomelli,https://fbref.com/en/matches/f24d21f2/Juventus-Torino-September-23-2017-Serie-A,0,0,1,0,23,10,861,163,22,11,9,36,5,744,678,594,3553,1495,16,10,16,0,0,3,1,6,1,508,167,18,9,12,8,0,386,314,314,1759,1001,20,12,12,2017-2018
2017-09-24,Sampdoria,Milan,2,0,1.4,0.5,21896,Paolo Valeri,https://fbref.com/en/matches/b5bb505a/Sampdoria-Milan-September-24-2017-Serie-A,0,0,0,0,14,3,509,225,16,8,16,16,0,407,307,320,2455,934,16,12,13,0,0,2,0,6,0,575,175,10,12,18,10,0,492,383,416,2911,940,10,8,17,2017-2018
2017-09-24,Cagliari,Chievo,0,2,1.1,1.3,14287,Gianluca Aureliano,https://fbref.com/en/matches/1ab3a943/Cagliari-Chievo-September-24-2017-Serie-A,0,0,1,1,14,3,582,103,14,6,14,22,0,472,360,345,2299,1016,13,9,25,0,0,2,0,16,4,548,131,17,12,16,28,3,430,319,352,2697,1055,12,11,16,2017-2018
2017-09-24,Hellas Verona,Lazio,0,3,0.4,1.8,16316,Massimiliano Irrati,https://fbref.com/en/matches/89a6b7bd/Hellas-Verona-Lazio-September-24-2017-Serie-A,0,0,2,0,10,2,547,135,18,15,11,10,0,454,354,390,2434,991,12,7,8,1,1,2,0,11,4,714,186,15,9,16,22,6,605,527,490,3068,1645,20,15,14,2017-2018
2017-09-24,Inter,Genoa,1,0,0.8,0.8,50037,Marco Guida,https://fbref.com/en/matches/94b341b0/Internazionale-Genoa-September-24-2017-Serie-A,0,0,0,0,14,7,793,83,17,9,21,22,2,682,580,585,3616,1822,8,3,10,0,0,2,2,9,3,524,180,17,9,23,17,0,417,306,328,2217,972,6,4,14,2017-2018
2017-09-24,Crotone,Benevento,2,0,1.3,2.1,8827,Daniele Orsato,https://fbref.com/en/matches/438e40d7/Crotone-Benevento-September-24-2017-Serie-A,0,0,0,0,18,4,579,140,39,20,16,30,4,408,299,300,3225,1091,15,8,12,0,1,0,0,17,3,616,105,25,14,13,26,0,487,352,401,2918,1420,17,11,13,2017-2018
2017-09-24,Sassuolo,Bologna,0,1,0.7,2,10805,Paolo Tagliavento,https://fbref.com/en/matches/dad2b40f/Sassuolo-Bologna-September-24-2017-Serie-A,0,0,2,1,9,3,572,208,26,17,6,13,0,456,362,337,2396,1071,18,12,11,0,0,4,0,10,5,649,134,23,8,11,18,1,507,414,442,2973,1298,26,18,15,2017-2018
2017-09-24,Fiorentina,Atalanta,1,1,0.4,2.6,21390,Luca Pairetto,https://fbref.com/en/matches/f8779b70/Fiorentina-Atalanta-September-24-2017-Serie-A,0,0,2,0,10,2,476,187,19,18,20,16,2,348,236,263,2195,814,20,13,22,0,1,4,0,15,4,660,108,23,10,17,25,2,522,410,396,2688,1602,19,10,11,2017-2018
2017-09-30,Udinese,Sampdoria,4,0,4.2,0.7,17935,Michael Fabbri,https://fbref.com/en/matches/ef0e0790/Udinese-Sampdoria-September-30-2017-Serie-A,3,3,4,0,11,4,506,112,24,14,21,25,8,390,300,320,2410,1490,22,12,12,0,0,1,1,13,2,733,102,15,8,9,23,0,629,544,508,3229,1707,14,9,13,2017-2018
2017-09-30,Genoa,Bologna,0,1,1.4,0.9,19154,Gianluca Rocchi,https://fbref.com/en/matches/88054415/Genoa-Bologna-September-30-2017-Serie-A,0,0,4,0,18,7,580,142,17,6,11,26,0,441,347,372,2516,1466,12,6,15,0,0,2,0,8,4,555,73,14,9,17,16,2,422,316,323,2993,1047,13,9,10,2017-2018
2017-10-01,Napoli,Cagliari,3,0,3.2,0.3,42813,Rosario Abisso,https://fbref.com/en/matches/fc468ca5/Napoli-Cagliari-October-1-2017-Serie-A,1,1,0,0,26,6,1030,217,10,9,7,50,6,954,877,915,4477,1888,14,7,6,0,0,0,0,5,1,436,204,12,11,20,7,0,366,277,314,1674,648,10,5,11,2017-2018
2017-10-01,SPAL,Crotone,1,1,2.7,0.7,11187,Paolo Mazzoleni,https://fbref.com/en/matches/a45e8908/SPAL-Crotone-October-1-2017-Serie-A,0,0,2,0,20,4,707,89,14,17,14,27,1,596,486,509,3193,1963,22,17,13,0,0,1,0,14,4,459,185,16,10,20,17,2,336,235,216,2284,792,22,13,15,2017-2018
2017-10-01,Lazio,Sassuolo,6,1,3.2,1.5,25000,Fabio Maresca,https://fbref.com/en/matches/fd9a4f48/Lazio-Sassuolo-October-1-2017-Serie-A,1,1,2,0,23,10,663,101,12,9,9,33,7,563,468,524,3044,2004,15,13,13,1,1,3,0,8,5,544,146,7,19,15,17,2,455,365,393,2147,836,5,4,8,2017-2018
2017-10-01,Benevento,Inter,1,2,1,2.3,16274,Daniele Doveri,https://fbref.com/en/matches/6db9b5d3/Benevento-Internazionale-October-1-2017-Serie-A,0,0,2,0,11,2,508,150,14,11,19,11,2,390,319,351,2102,1608,19,10,13,0,0,3,0,24,9,826,174,24,5,13,42,4,726,637,570,3791,1788,22,13,10,2017-2018
2017-10-01,Torino,Hellas Verona,2,2,1.6,3.4,16834,Claudio Gavillucci,https://fbref.com/en/matches/f9e968e2/Torino-Hellas-Verona-October-1-2017-Serie-A,0,0,1,0,24,9,827,250,27,16,9,27,4,658,527,502,2903,1839,15,15,16,1,1,3,1,20,5,565,232,34,27,17,28,3,423,324,299,2467,1197,23,12,15,2017-2018
2017-10-01,Chievo,Fiorentina,2,1,1.2,1.7,7300,Piero Giacomelli,https://fbref.com/en/matches/28f8f44f/Chievo-Fiorentina-October-1-2017-Serie-A,0,0,2,0,13,6,582,155,16,9,21,20,4,442,337,386,2436,1155,17,13,10,0,0,1,0,22,4,690,182,23,10,22,31,2,558,450,445,3140,1652,27,16,10,2017-2018
2017-10-01,Milan,Roma,0,2,1.1,1.4,61698,Luca Banti,https://fbref.com/en/matches/692856c8/Milan-Roma-October-1-2017-Serie-A,0,0,2,1,18,3,551,109,14,7,16,26,0,445,338,386,2157,1106,10,6,15,0,0,1,0,12,6,662,161,9,12,17,20,3,538,450,478,3370,1031,18,10,8,2017-2018
2017-10-01,Atalanta,Juventus,2,2,1.1,2.5,19962,Antonio Damato,https://fbref.com/en/matches/c885b0f4/Atalanta-Juventus-October-1-2017-Serie-A,0,0,3,0,7,3,549,262,16,23,19,11,3,433,332,367,2021,1152,17,15,22,0,1,1,0,16,6,735,177,21,19,13,28,3,608,512,466,3407,1319,20,16,13,2017-2018
2017-10-14,Juventus,Lazio,1,2,2.9,1.8,39145,Paolo Mazzoleni,https://fbref.com/en/matches/dd093c44/Juventus-Lazio-October-14-2017-Serie-A,0,1,2,0,17,5,768,152,22,14,12,30,1,656,563,571,2948,1785,11,8,10,1,1,1,0,9,5,566,104,12,19,22,12,4,447,354,335,2354,1162,16,7,14,2017-2018
2017-10-14,Roma,Napoli,0,1,0.5,1.4,37914,Gianluca Rocchi,https://fbref.com/en/matches/df86dcae/Roma-Napoli-October-14-2017-Serie-A,0,0,2,0,10,2,661,175,17,21,15,16,0,565,449,513,3145,1396,17,9,12,0,0,2,0,16,6,827,148,24,7,27,23,1,696,602,633,3402,1488,23,12,9,2017-2018
2017-10-15,Fiorentina,Udinese,2,1,2.1,0.4,25156,Massimiliano Irrati,https://fbref.com/en/matches/bafe756c/Fiorentina-Udinese-October-15-2017-Serie-A,0,0,1,0,12,5,809,142,23,17,8,20,3,714,601,560,3562,1830,15,8,11,0,0,1,0,7,2,510,165,16,15,9,13,2,388,304,308,2651,1179,9,3,14,2017-2018
2017-10-15,Crotone,Torino,2,2,0.6,1.8,9563,Paolo Valeri,https://fbref.com/en/matches/c7430da6/Crotone-Torino-October-15-2017-Serie-A,0,0,1,0,10,3,454,228,25,18,20,16,4,310,192,193,2022,640,7,2,15,0,0,0,0,21,8,755,93,21,15,18,31,3,614,502,521,3244,1835,34,19,7,2017-2018
