date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_touches,home_pressures,home_tackles,home_interceptions,home_blocks,home_shot_creating_actions,home_goal_creating_actions,home_passes_attempted,home_passes_completed,home_carries,home_passing_progressive_dist,home_carry_progressive_dist,home_dribble_attempts,home_dribble_success,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_touches,away_pressures,away_tackles,away_interceptions,away_blocks,away_shot_creating_actions,away_goal_creating_actions,away_passes_attempted,away_passes_completed,away_carries,away_passing_progressive_dist,away_carry_progressive_dist,away_dribble_attempts,away_dribble_success,away_fouls_committed,season
2018-08-26,SPAL,Parma,1,0,1.1,0.5,6000,Daniele Orsato,https://fbref.com/en/matches/43700994/SPAL-Parma-August-26-2018-Serie-A,0,0,5,0,17,5,623,105,13,18,15,23,2,538,429,435,3073,1548,10,10,13,0,0,2,0,5,0,461,166,12,12,15,8,0,375,264,299,2387,1097,13,9,14,2018-2019
2018-08-26,Udinese,Sampdoria,1,0,1.6,0.8,15770,Federico La Penna,https://fbref.com/en/matches/f42fa5a8/Udinese-Sampdoria-August-26-2018-Serie-A,0,0,1,0,18,6,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,3,0,16,3,734,108,17,18,15,20,0,628,499,547,2615,1477,16,7,11,2018-2019
2018-08-26,Cagliari,Sassuolo,2,2,1.9,1.9,14432,Luca Pairetto,https://fbref.com/en/matches/05f91647/Cagliari-Sassuolo-August-26-2018-Serie-A,0,0,4,0,16,6,486,118,18,16,14,23,4,382,288,292,2248,763,10,7,14,1,1,3,1,14,4,659,123,8,11,10,23,3,561,461,504,2901,1305,14,7,16,2018-2019
2018-08-26,Fiorentina,Chievo,6,1,2.8,1.2,27790,Rosario Abisso,https://fbref.com/en/matches/faabbf40/Fiorentina-Chievo-August-26-2018-Serie-A,0,0,1,0,22,11,618,207,17,16,19,32,9,503,408,461,2916,1071,9,3,14,0,0,3,0,10,3,667,183,17,8,11,15,1,579,461,505,3045,1098,9,2,9,2018-2019
2018-08-26,Inter,Torino,2,2,1.3,1.5,59135,Paolo Mazzoleni,https://fbref.com/en/matches/41f84052/Internazionale-Torino-August-26-2018-Serie-A,0,0,1,0,13,5,651,118,13,13,9,20,4,563,447,472,2514,1186,10,7,14,0,0,2,0,13,6,573,149,5,11,17,22,3,480,370,373,2299,1017,15,11,15,2018-2019
2018-08-26,Genoa,Empoli,2,1,1,2.1,19523,Livio Marinelli,https://fbref.com/en/matches/13e8157a/Genoa-Empoli-August-26-2018-Serie-A,0,0,3,0,13,3,433,136,18,10,21,18,3,296,212,245,2123,947,12,6,13,0,0,2,0,21,4,741,145,14,7,16,27,2,631,531,605,3115,1850,24,15,16,2018-2019
2018-08-26,Frosinone,Bologna,0,0,1.3,1.1,0,Gianluca Manganiello,https://fbref.com/en/matches/7dff3aeb/Frosinone-Bologna-August-26-2018-Serie-A,0,0,2,0,11,4,618,122,15,11,17,19,0,492,387,419,2812,1281,19,12,16,0,0,1,0,17,3,575,143,23,16,17,22,0,461,343,340,2702,1423,15,6,11,2018-2019
2018-08-27,Roma,Atalanta,3,3,2.1,2.5,41725,Michael Fabbri,https://fbref.com/en/matches/9be750ef/Roma-Atalanta-August-27-2018-Serie-A,0,0,1,0,25,10,651,121,10,4,23,32,4,531,426,449,3214,1414,24,14,9,0,0,1,0,24,7,552,157,16,14,12,31,5,435,315,383,2330,1313,21,21,14,2018-2019
2018-08-31,Milan,Roma,2,1,1.5,0.4,57789,Marco Guida,https://fbref.com/en/matches/ef299e2b/Milan-Roma-August-31-2018-Serie-A,0,0,0,0,25,10,682,144,12,15,12,40,4,578,493,556,2658,2062,19,16,8,0,0,2,0,6,2,631,138,7,16,14,6,0,540,443,442,3171,1079,19,10,7,2018-2019
2018-09-01,Bologna,Inter,0,3,0.4,1.9,26082,Marco Di Bello,https://fbref.com/en/matches/9ff54a39/Bologna-Internazionale-September-1-2018-Serie-A,0,0,1,0,6,1,430,163,15,11,14,10,0,334,225,239,2085,673,9,3,8,0,0,1,0,13,3,949,102,14,8,4,18,6,873,758,806,4455,1646,20,11,10,2018-2019
2018-09-01,Parma,Juventus,1,2,1.5,2,20814,Daniele Doveri,https://fbref.com/en/matches/c43bd14a/Parma-Juventus-September-1-2018-Serie-A,0,0,1,0,11,4,437,102,7,8,20,14,1,334,250,287,1940,897,15,10,16,0,0,3,0,24,6,727,104,6,10,17,36,3,636,545,550,3240,1632,16,11,10,2018-2019
2018-09-02,Fiorentina,Udinese,1,0,0.8,0.3,31009,Antonio Giua,https://fbref.com/en/matches/10a124a6/Fiorentina-Udinese-September-2-2018-Serie-A,0,0,3,0,14,3,587,84,11,11,6,20,1,494,381,427,2926,1234,16,8,12,0,0,1,0,6,1,404,157,21,11,9,6,0,309,199,229,1929,684,12,8,15,2018-2019
2018-09-02,Lazio,Frosinone,1,0,2.2,0.5,34465,Giampaolo Calvarese,https://fbref.com/en/matches/f0ed203e/Lazio-Frosinone-September-2-2018-Serie-A,0,0,1,0,24,6,821,156,16,12,20,35,0,705,600,621,3426,1851,13,9,12,0,0,2,0,10,2,497,166,12,10,11,16,0,395,280,331,2044,1002,20,12,8,2018-2019
2018-09-02,Chievo,Empoli,0,0,0.9,1.1,8100,Piero Giacomelli,https://fbref.com/en/matches/70877c73/Chievo-Empoli-September-2-2018-Serie-A,0,0,1,0,10,3,520,166,13,12,22,14,0,410,291,265,2539,621,3,2,10,0,0,1,0,12,2,819,115,5,10,15,20,0,744,613,641,3522,1665,18,13,12,2018-2019
2018-09-02,Atalanta,Cagliari,0,1,0.5,0.4,17709,Fabio Maresca,https://fbref.com/en/matches/cafe7e69/Atalanta-Cagliari-September-2-2018-Serie-A,0,0,2,0,11,2,635,194,9,14,13,14,0,547,412,458,2779,1534,18,13,15,0,0,2,0,5,3,583,175,11,15,16,8,1,482,362,397,3133,975,9,7,17,2018-2019
2018-09-02,Torino,SPAL,1,0,1,1,17785,Fabrizio Pasqua,https://fbref.com/en/matches/69be40b5/Torino-SPAL-September-2-2018-Serie-A,0,0,1,0,10,6,552,130,15,11,19,10,2,435,316,336,2524,1118,20,11,16,0,0,2,0,12,2,513,122,22,11,15,14,0,402,278,313,2535,1122,13,6,16,2018-2019
2018-09-02,Sampdoria,Napoli,3,0,0.7,1.7,19835,Davide Massa,https://fbref.com/en/matches/ada597b6/Sampdoria-Napoli-September-2-2018-Serie-A,0,0,2,0,9,3,653,181,19,10,19,15,6,535,437,462,2672,859,16,9,13,0,0,4,0,20,4,677,205,19,11,11,28,0,565,473,504,2877,1414,31,22,19,2018-2019
2018-09-02,Sassuolo,Genoa,5,3,1.4,1.6,9740,Gianluca Rocchi,https://fbref.com/en/matches/fa044ae0/Sassuolo-Genoa-September-2-2018-Serie-A,0,0,3,0,10,7,545,179,13,10,24,17,7,419,323,363,2463,950,15,11,14,0,0,3,0,19,5,625,127,14,15,8,22,2,536,417,452,2585,1215,19,12,19,2018-2019
2018-09-15,Inter,Parma,0,1,1.6,0.5,59648,Gianluca Manganiello,https://fbref.com/en/matches/68014e37/Internazionale-Parma-September-15-2018-Serie-A,0,0,2,0,31,7,803,115,21,2,9,49,0,712,606,638,3944,2103,8,8,10,0,0,2,0,9,5,414,148,11,10,15,14,1,269,194,231,2245,880,29,18,8,2018-2019
2018-09-15,Napoli,Fiorentina,1,0,1.5,0.4,20131,Michael Fabbri,https://fbref.com/en/matches/b208fb74/Napoli-Fiorentina-September-15-2018-Serie-A,0,0,1,0,21,3,689,176,20,7,10,35,2,607,512,553,3080,1704,16,5,15,0,0,4,0,9,1,564,116,16,15,14,14,0,464,376,373,2550,917,16,11,17,2018-2019
2018-09-15,Frosinone,Sampdoria,0,5,0.6,2.7,12502,Massimiliano Irrati,https://fbref.com/en/matches/bf65ae94/Frosinone-Sampdoria-September-15-2018-Serie-A,0,0,3,0,8,1,498,138,14,9,11,8,0,421,327,339,2108,844,9,4,13,1,1,1,0,11,5,773,99,13,7,17,19,10,684,604,637,3406,1289,21,17,16,2018-2019
2018-09-16,Roma,Chievo,2,2,2.6,1.1,39849,Paolo Mazzoleni,https://fbref.com/en/matches/b877c74e/Roma-Chievo-September-16-2018-Serie-A,0,0,1,0,17,9,755,153,8,8,9,27,4,676,589,599,3890,1319,13,9,10,0,0,1,0,13,5,633,215,13,18,15,23,3,540,455,399,3077,988,9,7,16,2018-2019
2018-09-16,Udinese,Torino,1,1,0.4,0.9,18813,Paolo Valeri,https://fbref.com/en/matches/305c7c4e/Udinese-Torino-September-16-2018-Serie-A,0,0,2,0,7,1,424,129,17,7,17,12,2,305,215,258,1848,762,13,10,16,0,0,2,0,16,4,682,94,16,3,7,24,1,593,485,472,3267,1628,19,12,16,2018-2019
2018-09-16,Genoa,Bologna,1,0,0.6,0.8,20032,Luca Banti,https://fbref.com/en/matches/64118347/Genoa-Bologna-September-16-2018-Serie-A,0,0,2,0,12,4,531,146,17,11,17,19,2,438,340,368,3043,1398,12,11,14,0,0,5,1,12,1,502,123,13,4,10,17,0,411,311,334,2876,1361,9,3,21,2018-2019
2018-09-16,Juventus,Sassuolo,2,1,2.5,0.8,40563,Daniele Chiffi,https://fbref.com/en/matches/37302313/Juventus-Sassuolo-September-16-2018-Serie-A,0,0,3,1,18,4,554,170,13,15,13,24,2,459,377,417,2501,1249,17,11,13,0,0,3,0,17,5,709,100,14,9,13,23,2,602,521,508,3205,1314,11,7,14,2018-2019
2018-09-16,Empoli,Lazio,0,1,1.4,2.1,10832,Daniele Orsato,https://fbref.com/en/matches/af2ecea2/Empoli-Lazio-September-16-2018-Serie-A,0,0,2,0,13,2,694,153,11,12,17,23,0,600,492,534,3222,1506,17,12,14,0,0,3,0,21,4,601,149,17,13,15,35,2,497,392,418,2716,1460,15,6,11,2018-2019
2018-09-16,Cagliari,Milan,1,1,0.5,1.4,16201,Rosario Abisso,https://fbref.com/en/matches/5cf4181b/Cagliari-Milan-September-16-2018-Serie-A,0,0,1,0,7,2,509,84,14,11,22,7,1,414,319,320,2898,708,12,6,12,0,0,1,0,21,5,804,121,20,2,12,39,2,709,615,640,3924,1684,16,9,13,2018-2019
2018-09-17,SPAL,Atalanta,2,0,1.5,0.9,14153,Maurizio Mariani,https://fbref.com/en/matches/dc04de87/SPAL-Atalanta-September-17-2018-Serie-A,0,0,3,0,17,5,493,103,24,13,18,26,2,373,269,293,2210,905,29,22,16,0,0,5,0,14,1,632,106,17,9,12,24,0,520,417,430,2903,1333,25,10,19,2018-2019
2018-09-19,Sampdoria,Fiorentina,1,1,0.7,1.4,18334,Fabio Maresca,https://fbref.com/en/matches/55a722ce/Sampdoria-Fiorentina-September-19-2018-Serie-A,0,0,3,0,11,4,667,82,17,4,13,16,2,554,442,445,3072,1189,21,10,14,0,0,2,0,15,9,482,120,19,14,18,24,2,376,267,297,2190,1023,15,5,15,2018-2019
2018-09-21,Sassuolo,Empoli,3,1,1.6,1.6,10183,Federico La Penna,https://fbref.com/en/matches/fa7d3c6d/Sassuolo-Empoli-September-21-2018-Serie-A,0,0,1,0,22,6,753,99,14,10,20,40,6,663,598,536,3618,1522,10,5,14,0,0,3,1,15,2,534,167,13,10,11,24,1,444,361,394,2479,1318,16,10,10,2018-2019
2018-09-22,Parma,Cagliari,2,0,1.9,1.2,14852,Giampaolo Calvarese,https://fbref.com/en/matches/976466b0/Parma-Cagliari-September-22-2018-Serie-A,0,0,2,0,18,6,403,261,15,11,25,30,3,291,208,250,2032,1220,16,9,16,0,0,1,0,16,2,764,74,13,8,11,26,0,676,568,585,3782,1984,11,5,5,2018-2019
2018-09-22,Fiorentina,SPAL,3,0,1.5,0.6,30068,Davide Ghersini,https://fbref.com/en/matches/85a325de/Fiorentina-SPAL-September-22-2018-Serie-A,0,0,1,0,17,5,591,95,13,9,9,27,4,491,405,404,3237,1214,14,6,8,0,0,2,0,8,2,533,97,19,7,10,16,0,442,358,372,2568,1263,17,6,12,2018-2019
2018-09-22,Sampdoria,Inter,0,1,0.6,0.8,22835,Marco Guida,https://fbref.com/en/matches/311dafe4/Sampdoria-Internazionale-September-22-2018-Serie-A,0,0,3,0,9,3,602,119,10,10,23,9,0,494,394,414,2516,1032,10,7,15,0,0,2,0,16,3,631,125,14,14,11,26,0,543,426,426,2623,1301,15,7,13,2018-2019
2018-09-23,Torino,Napoli,1,3,1.4,1.9,22655,Massimiliano Irrati,https://fbref.com/en/matches/5c05a806/Torino-Napoli-September-23-2018-Serie-A,1,1,2,0,10,1,565,118,9,7,12,16,2,481,391,406,2624,1228,26,15,18,0,0,3,0,17,6,628,143,22,8,17,28,3,533,441,438,2880,1292,9,6,16,2018-2019
2018-09-23,Chievo,Udinese,0,2,1.5,1.5,10000,Luca Pairetto,https://fbref.com/en/matches/bbc47e50/Chievo-Udinese-September-23-2018-Serie-A,0,0,1,0,16,5,641,104,14,9,12,28,0,544,452,467,3240,1177,16,7,18,0,0,1,0,12,5,492,136,15,4,15,18,4,383,294,348,2458,1197,24,20,10,2018-2019
2018-09-23,Lazio,Genoa,4,1,2.4,0.9,30000,Rosario Abisso,https://fbref.com/en/matches/6c773dd6/Lazio-Genoa-September-23-2018-Serie-A,0,0,1,0,21,7,656,228,15,13,19,35,6,556,473,493,3196,1487,25,15,10,0,0,2,0,12,4,520,167,20,19,9,15,0,428,344,376,2262,1471,20,14,9,2018-2019
2018-09-23,Bologna,Roma,2,0,1.7,2.8,20067,Davide Massa,https://fbref.com/en/matches/6d33bbb0/Bologna-Roma-September-23-2018-Serie-A,0,0,2,0,12,2,388,74,18,7,21,16,4,284,182,194,1902,827,8,5,7,0,0,4,0,27,9,737,87,12,10,9,45,0,644,541,569,3746,1976,20,10,13,2018-2019
2018-09-23,Milan,Atalanta,2,2,2,2.1,51684,Daniele Doveri,https://fbref.com/en/matches/f06bb875/Milan-Atalanta-September-23-2018-Serie-A,0,0,2,0,15,4,699,105,20,14,10,30,4,605,497,501,3297,1662,20,13,7,0,0,1,0,17,5,590,159,11,20,14,23,3,482,392,401,2695,1443,30,14,5,2018-2019
2018-09-23,Frosinone,Juventus,0,2,0.1,2.1,16000,Piero Giacomelli,https://fbref.com/en/matches/37d02d43/Frosinone-Juventus-September-23-2018-Serie-A,0,0,3,0,3,0,409,150,14,6,24,6,0,291,200,212,1527,554,10,4,16,0,0,1,0,30,9,785,56,16,7,6,43,2,692,596,589,2964,1845,15,10,9,2018-2019
2018-09-25,Inter,Fiorentina,2,1,2.2,1.2,55840,Paolo Mazzoleni,https://fbref.com/en/matches/cc3de56b/Internazionale-Fiorentina-September-25-2018-Serie-A,1,1,1,0,14,2,565,153,21,10,16,25,4,460,335,315,2562,1492,22,12,18,0,0,3,0,16,4,592,160,15,18,11,25,2,462,353,357,2669,1264,23,11,23,2018-2019
2018-09-26,Udinese,Lazio,1,2,0.6,1,19455,Fabio Maresca,https://fbref.com/en/matches/55e64680/Udinese-Lazio-September-26-2018-Serie-A,0,0,2,0,12,6,618,122,9,11,11,18,2,516,409,386,2418,1153,16,10,9,0,0,6,0,10,2,592,171,14,10,11,16,4,505,396,393,2338,1437,14,9,18,2018-2019
2018-09-26,Juventus,Bologna,2,0,1.1,0.5,38472,Maurizio Mariani,https://fbref.com/en/matches/c541e5e5/Juventus-Bologna-September-26-2018-Serie-A,0,0,2,0,15,9,950,102,14,12,9,28,3,874,780,819,4874,1740,15,12,12,0,0,3,0,6,2,369,99,16,12,8,5,0,288,194,206,1948,586,13,7,14,2018-2019
2018-09-26,Atalanta,Torino,0,0,0.9,0.2,18144,Daniele Orsato,https://fbref.com/en/matches/e4017e17/Atalanta-Torino-September-26-2018-Serie-A,0,0,2,0,13,3,676,115,21,17,24,12,0,547,383,408,2677,1216,20,7,13,0,0,1,0,7,0,569,189,29,13,27,10,0,420,270,301,2373,884,25,14,17,2018-2019
2018-09-26,Roma,Frosinone,4,0,2.7,1,34380,Marco Di Bello,https://fbref.com/en/matches/8ab82da5/Roma-Frosinone-September-26-2018-Serie-A,0,0,0,0,19,10,936,110,5,7,20,34,8,839,777,800,4028,1910,21,18,13,0,0,1,0,12,1,476,267,16,9,9,12,0,404,309,344,2091,969,13,10,9,2018-2019
2018-09-26,Napoli,Parma,3,0,3.2,0.1,29354,Daniele Doveri,https://fbref.com/en/matches/3e70776d/Napoli-Parma-September-26-2018-Serie-A,0,0,0,0,28,7,902,132,22,13,18,40,5,792,710,736,3999,1681,10,7,10,0,0,3,0,3,0,514,142,11,19,18,4,0,417,330,358,2724,959,14,5,14,2018-2019
2018-09-26,Genoa,Chievo,2,0,1.5,1.2,18969,Fabrizio Pasqua,https://fbref.com/en/matches/539bea82/Genoa-Chievo-September-26-2018-Serie-A,0,0,4,0,18,4,639,117,15,12,11,19,2,526,402,439,2932,1260,9,7,13,0,0,4,0,9,1,661,155,17,11,12,14,0,561,430,383,3539,896,5,5,18,2018-2019
2018-09-26,Cagliari,Sampdoria,0,0,0.8,2.6,14038,Gianluca Rocchi,https://fbref.com/en/matches/5735413c/Cagliari-Sampdoria-September-26-2018-Serie-A,0,0,1,0,15,1,622,135,20,17,16,18,0,517,366,378,3112,656,7,4,18,0,1,3,0,13,2,680,84,18,8,13,23,0,569,423,450,2874,738,13,9,22,2018-2019
2018-09-27,SPAL,Sassuolo,0,2,1.4,2.2,13945,Eugenio Abbattista,https://fbref.com/en/matches/0b869122/SPAL-Sassuolo-September-27-2018-Serie-A,0,0,1,0,12,2,595,135,22,10,15,14,0,490,399,405,2348,1131,7,1,15,0,0,0,0,14,6,574,124,16,5,13,16,1,473,392,436,2466,1582,24,19,13,2018-2019
2018-09-27,Empoli,Milan,1,1,1.4,1.8,13890,Michael Fabbri,https://fbref.com/en/matches/dfc7da77/Empoli-Milan-September-27-2018-Serie-A,1,1,2,0,3,1,616,148,24,11,22,7,2,499,399,413,2611,1208,14,4,13,0,0,2,0,26,9,691,152,21,8,15,39,1,568,468,443,3038,1468,19,8,9,2018-2019
2018-09-29,Roma,Lazio,3,1,1.4,1,47600,Gianluca Rocchi,https://fbref.com/en/matches/f37a8fa3/Roma-Lazio-September-29-2018-Serie-A,0,0,3,0,17,7,494,77,10,13,14,24,4,388,298,303,2630,1132,23,16,11,0,0,1,0,17,4,579,100,21,4,19,25,0,475,369,394,2567,1486,13,6,11,2018-2019
2018-09-29,Juventus,Napoli,3,1,2.3,1.6,39252,Luca Banti,https://fbref.com/en/matches/d2cccf44/Juventus-Napoli-September-29-2018-Serie-A,0,0,3,0,19,9,697,142,14,10,28,25,3,588,486,513,2986,1123,16,12,15,0,0,4,1,15,4,655,182,15,8,14,22,2,559,455,484,2312,1215,21,10,11,2018-2019
2018-09-29,Inter,Cagliari,2,0,1.2,0.1,55486,Davide Massa,https://fbref.com/en/matches/f4a15ae9/Internazionale-Cagliari-September-29-2018-Serie-A,0,0,1,0,15,6,633,142,20,6,14,22,2,538,429,444,2709,1338,13,8,13,0,0,4,0,5,2,642,134,14,10,17,10,0,542,437,458,2932,1100,16,12,11,2018-2019
2018-09-30,Bologna,Udinese,2,1,1.3,0.7,19039,Gianluca Manganiello,https://fbref.com/en/matches/83129638/Bologna-Udinese-September-30-2018-Serie-A,0,0,2,0,23,6,533,114,15,10,16,36,3,431,343,341,2628,1222,11,5,7,0,0,4,0,15,2,593,118,12,2,13,26,2,497,411,436,2802,1332,17,11,12,2018-2019
2018-09-30,Fiorentina,Atalanta,2,0,1.1,0.8,30535,Paolo Valeri,https://fbref.com/en/matches/46205931/Fiorentina-Atalanta-September-30-2018-Serie-A,1,1,3,0,6,3,412,164,7,13,23,9,4,310,203,242,1953,1033,13,8,13,0,0,3,0,18,3,667,81,19,16,17,26,0,568,456,460,3379,1758,12,9,12,2018-2019
2018-09-30,Frosinone,Genoa,1,2,1.5,1.4,12384,Juan Sacchi,https://fbref.com/en/matches/8c1894ab/Frosinone-Genoa-September-30-2018-Serie-A,1,1,3,0,16,3,561,156,8,11,10,26,2,478,361,349,2971,1204,7,2,22,0,0,2,0,10,4,584,99,18,10,20,17,3,483,368,365,2483,938,12,11,20,2018-2019
2018-09-30,Chievo,Torino,0,1,0.5,2.3,10500,Marco Guida,https://fbref.com/en/matches/15a2a3da/Chievo-Torino-September-30-2018-Serie-A,0,0,3,0,9,1,445,204,28,7,16,14,0,348,211,241,2227,685,9,2,15,0,0,3,0,17,5,714,146,26,13,17,29,2,582,471,520,2867,1763,27,18,16,2018-2019
2018-09-30,Parma,Empoli,1,0,0.8,1.3,14584,Luca Pairetto,https://fbref.com/en/matches/b087d0a1/Parma-Empoli-September-30-2018-Serie-A,0,0,2,0,13,3,453,176,20,11,16,17,2,330,236,277,2228,1169,12,8,13,0,0,3,0,17,2,786,136,16,10,13,30,0,690,581,613,3636,2162,13,8,9,2018-2019
2018-09-30,Sassuolo,Milan,1,4,0.9,1.4,16795,Piero Giacomelli,https://fbref.com/en/matches/b493840d/Sassuolo-Milan-September-30-2018-Serie-A,0,0,1,0,12,3,735,83,15,10,16,18,2,643,565,579,2941,1714,23,19,13,0,0,1,0,13,7,529,202,18,8,15,21,7,426,352,391,2575,1102,18,14,13,2018-2019
2018-10-01,Sampdoria,SPAL,2,1,1.2,1.2,17885,Federico La Penna,https://fbref.com/en/matches/60b0ad33/Sampdoria-SPAL-October-1-2018-Serie-A,0,0,3,0,15,9,541,176,15,9,16,22,4,442,329,363,2197,1093,20,8,13,0,0,3,0,9,4,610,168,18,11,18,14,1,513,394,423,2527,1463,20,12,19,2018-2019
2018-10-05,Torino,Frosinone,3,2,2.5,1.8,16554,Ivan Pezzuto,https://fbref.com/en/matches/4c04b010/Torino-Frosinone-October-5-2018-Serie-A,0,0,3,0,17,8,674,180,10,14,22,22,3,555,454,457,3216,1398,18,13,16,0,0,3,0,12,5,459,92,9,5,17,19,3,367,247,292,2440,721,16,11,19,2018-2019
2018-10-06,Cagliari,Bologna,2,0,1.5,0.4,15019,Fabrizio Pasqua,https://fbref.com/en/matches/e336189b/Cagliari-Bologna-October-6-2018-Serie-A,0,0,2,0,11,5,590,138,10,6,19,15,4,495,376,340,2997,1231,15,10,10,0,0,4,0,11,4,540,225,9,10,17,19,0,451,331,337,2769,1138,4,2,16,2018-2019
2018-10-06,Udinese,Juventus,0,2,0.8,2.3,25000,Rosario Abisso,https://fbref.com/en/matches/ab2feeab/Udinese-Juventus-October-6-2018-Serie-A,0,0,3,0,9,2,559,174,12,16,17,15,0,456,370,408,2194,981,12,7,14,0,0,1,0,23,6,793,183,19,14,15,42,4,683,601,604,3634,1483,19,13,15,2018-2019
2018-10-06,Empoli,Roma,0,2,1.6,0.9,10670,Paolo Mazzoleni,https://fbref.com/en/matches/aa9de6dc/Empoli-Roma-October-6-2018-Serie-A,0,1,2,0,18,2,536,170,17,13,13,29,0,449,359,420,2747,1744,16,14,13,0,0,1,0,9,3,650,165,10,10,13,14,4,573,479,519,3770,1550,13,10,10,2018-2019
2018-10-07,Genoa,Parma,1,3,1.6,1.2,20511,Daniele Chiffi,https://fbref.com/en/matches/a223dbf3/Genoa-Parma-October-7-2018-Serie-A,0,0,1,0,29,10,682,120,18,12,16,45,2,577,446,474,2883,1986,12,7,9,0,0,1,0,8,5,505,83,13,8,17,14,6,392,271,279,2485,881,11,4,8,2018-2019
