method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivnorm,0.25,0.06385182486211106,0.33362484048463337,0.08362484048463337,0.006993113946080376,0.33681051090293984,0.08681051090293984,0.007536064803229437,0.7894736842105281,0.5394736842105281,0.2910318559556806,-0.4,NA
