method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivnorm,0.5,0.08591714934144866,0.4678172069137121,-0.03218279308628791,0.0010357321708348208,0.46970388197594914,-0.030296118024050855,9.178547673272191e-4,0.535087719298253,0.03508771929825305,0.0012311480455529996,0,NA
