method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivnorm,0.25,0.036766211353977396,0.19116744744068104,-0.05883255255931896,0.003461269240645028,0.1917631992712601,-0.05823680072873991,0.003391524959118961,0.23391812865496328,-0.01608187134503672,2.5862658595831315e-4,0,NA
