method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivnorm,0.5,0.0947020841106957,0.5101651984621016,0.010165198462101621,1.0333125977391316e-4,0.5053390947044125,0.005339094704412517,2.8505932262685783e-5,0.05263157894738347,-0.44736842105261654,0.2001385041551112,-0.4,NA
