method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivnorm,0.25,0.060011929799324244,0.3097159281380417,0.05971592813804172,0.0035659920733877625,0.29890150548993905,0.048901505489939046,0.0023913572391825386,0.6111111111111174,0.3611111111111174,0.13040123456790575,-0.8,NA
