method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivnorm,0.25,0.07953101099457754,0.4082479526959668,0.1582479526959668,0.02504241453246495,0.4056368244928095,0.15563682449280952,0.024222821138205595,0.49415204678361524,0.24415204678361524,0.059610221948628646,0,NA
