method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivnorm,0.25,0.0363324165889491,0.18957023199980583,-0.06042976800019417,0.0036517568605572916,0.1932042790532499,-0.05679572094675009,0.003225753917861107,0.11695906432748149,-0.1330409356725185,0.01769989056461921,0,NA
