method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivnorm,0,0.001674451581513297,0.008598727077385071,0.008598727077385071,7.39381073513552e-5,0.009148756216083277,0.009148756216083277,8.36997403013224e-5,-1.0643274853801175,-1.0643274853801175,1.132792996135564,0,NA
