method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivnorm,0.25,0.02781014308662295,0.1434396974002663,-0.1065603025997337,0.011355098090146813,0.14115930365750462,-0.10884069634249538,0.011846297180319288,-0.32456140350878226,-0.5745614035087823,0.3301208064019817,-0.4,NA
