date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2018-07-27,Austria Wien,Wacker Innsbr,2,1,NA,NA,12673,Christopher Jäger,https://fbref.com/en/matches/6c36d5e8/Austria-Wien-Wacker-Innsbruck-July-27-2018-Austrian-Bundesliga,0,1,1,0,14,7,9,17,7,0,0,2,0,8,4,15,14,15,2018-2019
2018-07-28,Sturm Graz,Hartberg,3,2,NA,NA,10785,Rene Eisner,https://fbref.com/en/matches/f54b7835/Sturm-Graz-Hartberg-July-28-2018-Austrian-Bundesliga,0,0,3,0,13,7,7,10,10,0,0,1,0,11,3,13,14,21,2018-2019
2018-07-28,SCR Altach,Mattersburg,2,3,NA,NA,4523,Dieter Muckenhammer,https://fbref.com/en/matches/b5940ee5/Rheindorf-Altach-Mattersburg-July-28-2018-Austrian-Bundesliga,1,1,4,0,14,3,11,8,20,0,0,1,0,13,4,16,13,16,2018-2019
2018-07-29,Admira,Rapid Wien,0,3,NA,NA,5200,Alexander Harkam,https://fbref.com/en/matches/9b206c50/Admira-Wacker-Modling-Rapid-Wien-July-29-2018-Austrian-Bundesliga,0,0,2,0,7,4,21,23,9,0,0,2,0,16,8,13,10,13,2018-2019
2018-07-29,St. Pölten,Wolfsberger AC,4,3,NA,NA,2786,Robert Schörgenhofer,https://fbref.com/en/matches/44323758/St-Polten-Wolfsberger-AC-July-29-2018-Austrian-Bundesliga,1,1,3,0,19,9,22,14,18,0,0,2,0,20,6,10,11,18,2018-2019
2018-07-29,RB Salzburg,LASK,3,1,NA,NA,11532,Harald Lechner,https://fbref.com/en/matches/7704f43d/Red-Bull-Salzburg-LASK-July-29-2018-Austrian-Bundesliga,0,0,1,0,16,6,19,18,8,1,1,4,0,8,4,12,12,19,2018-2019
2018-08-04,Wacker Innsbr,Sturm Graz,2,3,NA,NA,7820,Markus Hameter,https://fbref.com/en/matches/877d50e2/Wacker-Innsbruck-Sturm-Graz-August-4-2018-Austrian-Bundesliga,0,0,2,0,16,3,10,8,16,0,0,1,0,10,5,9,12,12,2018-2019
2018-08-04,Rapid Wien,SCR Altach,1,1,NA,NA,15200,Christian-Petru Ciochirca,https://fbref.com/en/matches/12ea6be7/Rapid-Wien-Rheindorf-Altach-August-4-2018-Austrian-Bundesliga,0,0,1,0,18,5,8,21,10,0,0,0,0,10,2,8,22,10,2018-2019
2018-08-04,Mattersburg,RB Salzburg,0,2,NA,NA,3500,Julian Weinberger,https://fbref.com/en/matches/c18d70d0/Mattersburg-Red-Bull-Salzburg-August-4-2018-Austrian-Bundesliga,0,0,2,0,2,1,17,13,14,0,0,2,0,17,7,11,6,12,2018-2019
2018-08-05,Wolfsberger AC,Austria Wien,1,0,NA,NA,4727,Oliver Drachta,https://fbref.com/en/matches/873e1133/Wolfsberger-AC-Austria-Wien-August-5-2018-Austrian-Bundesliga,0,0,1,0,10,3,15,21,20,0,0,2,0,12,2,17,14,12,2018-2019
2018-08-05,LASK,St. Pölten,0,0,NA,NA,5061,Gerhard Grobelnik,https://fbref.com/en/matches/18a59ce5/LASK-St-Polten-August-5-2018-Austrian-Bundesliga,0,1,3,0,19,2,9,13,15,0,0,2,0,3,0,11,15,23,2018-2019
2018-08-05,Hartberg,Admira,0,1,NA,NA,3146,Manuel Schüttengruber,https://fbref.com/en/matches/d1ee1aaa/Hartberg-Admira-Wacker-Modling-August-5-2018-Austrian-Bundesliga,0,0,2,0,17,5,14,11,19,0,0,3,0,13,6,12,15,11,2018-2019
2018-08-11,RB Salzburg,Austria Wien,2,0,NA,NA,10734,Manuel Schüttengruber,https://fbref.com/en/matches/2e6efe42/Red-Bull-Salzburg-Austria-Wien-August-11-2018-Austrian-Bundesliga,0,0,1,0,13,3,19,20,17,0,0,3,0,3,1,15,28,22,2018-2019
2018-08-11,SCR Altach,Wacker Innsbr,1,2,NA,NA,5845,Sebastian Gishamer,https://fbref.com/en/matches/fe55ca2a/Rheindorf-Altach-Wacker-Innsbruck-August-11-2018-Austrian-Bundesliga,0,0,1,0,8,2,16,9,20,0,0,1,0,13,3,6,20,10,2018-2019
2018-08-11,Hartberg,Mattersburg,4,2,NA,NA,2812,Walter Altmann,https://fbref.com/en/matches/d02fccbe/Hartberg-Mattersburg-August-11-2018-Austrian-Bundesliga,0,0,0,0,25,10,13,24,18,0,1,2,0,14,6,11,18,17,2018-2019
