true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.09547702029536198,0.0910059308600686,-0.004471089435293382,1.9990640738392096e-5,-0.6257309941520663,-0.7212080144474283,0.520141000103202
