true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.3766575231248518,0.4156669275461012,0.039009404421249394,0.0015217336333005918,1.225146198830395,0.8484886757055433,0.7199330328005467
