true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.13661251106182318,0.11008879095223449,-0.026523720109588686,7.035077284517992e-4,-0.0964912280701807,-0.23310373913200388,0.05433735319732132
