true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.640669024139298,0.5888648565696492,-0.051804167569648896,0.0026836717775842625,0.8011695906432758,0.1605005665039777,0.02576043184809777
