true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.019973430332627284,0.04669427401639991,0.026720843683772626,7.140034871726114e-4,0.4385964912280718,0.41862306089544454,0.17524526711347108
