true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.21849643529359003,0.1813982724080632,-0.037098162885526836,0.0013762736894810809,0.5994152046783628,0.3809187693847728,0.14509910886960972
