true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.513757961712601,0.5818694324587184,0.06811147074611734,0.004639172447199198,0.6081871345029276,0.09442917279032659,0.008916868673865356
