true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.586145414998635,0.5492187258491206,-0.03692668914951447,0.0013635803715448696,1.9385964912280722,1.3524510762294373,1.8291239135941633
