true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.5916523098720042,0.5594723081111702,-0.03218000176083402,0.0010355525133272808,1.1374269005847943,0.5457745907127901,0.29786990386771356
