true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.04977361561044925,0.04353559471861588,-0.006238020891833368,3.8912904646949564e-5,-0.49122807017544595,-0.5410016857858952,0.2926828240231805
