true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.43061596383198125,0.45924793365210237,0.028631969820121117,8.197896957803265e-4,0.8011695906432678,0.3705536268112865,0.13730999034299818
