true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.07277375239621162,-0.010103207090885346,-0.08287695948709696,0.006868590413825911,-0.043859649122808986,-0.1166334015190206,0.013603350349897077
