true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.007324915476211296,-0.07837704751846172,-0.08570196299467302,0.0073448264611403035,0.038011695906430144,0.03068678043021885,9.416784931724627e-4
