true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.4075823569007757,0.3934768161447501,-0.014105540756025603,1.9896628001989935e-4,1.5438596491228092,1.1362772922220334,1.2911260848194364
