method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0,-0.06625110627527132,-0.080777839585229,-0.080777839585229,0.006525059368056988,-0.09116684663968479,-0.09116684663968479,0.008311393926223805,-0.008771929824567188,-0.008771929824567188,7.694675284713135e-5,0,1.161834242728283
