true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.1288543314020681,0.2411276807695657,0.2726835221463073,0.14382919074423922,0.02068683611014275,-0.35087719298246806,-0.47973152438453615,0.2301423354883108,-0.5,0.1
