method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.6656865065451711,0.5001028850117003,0.6488909081337797,-0.016795598411391444,2.820921259967348e-4,0.8172448604479589,0.1515583539027877,0.022969934637722646,1.0935672514620012,0.42788074491683004,0.18308193187058136,0
